name,asian_indian,chinese,filipino,japanese,korean,vietnamese
CHANGTAI,0,1,0,0,0,0
CHANGTIAN,0,1,0,0,0,0
CHANGUI,0,0,0,0,1,0
CHANGUK,0,0,0,0,1,0
CHANGWAN,0,0,0,0,1,0
CHANGWEN,0,1,0,0,0,0
CHANGWON,0,0,0,0,1,0
CHANGXIN,0,1,0,0,0,0
CHANGXING,0,1,0,0,0,0
CHANGXU,0,1,0,0,0,0
CHANGYEOL,0,0,0,0,1,0
CHANGYEONG,0,0,0,0.01114355183512835,0.9888564481648716,0
CHANGYEOP,0,0,0,0,1,0
CHANGYI,0,1,0,0,0,0
CHANGYONG,0,0.5293601803676585,0,0,0.4706398196323414,0
CHANGYOU,0,1,0,0,0,0
CHANGYU,0,1,0,0,0,0
CHANGYUAN,0,1,0,0,0,0
CHANGYUN,0,0.7240965678462669,0,0,0.2759034321537331,0
CHANGZHENG,0,1,0,0,0,0
CHANH,0,0,0,0,0,1
CHANHO,0,0,0,0,1,0
CHANHUI,0,0,0,0,1,0
CHANHWI,0,0,0,0,1,0
CHANHYEOK,0,0,0,0,1,0
CHANHYUN,0,0,0,0,1,0
CHANHYUNG,0,0,0,0,1,0
CHANJIN,0,0,0,0,1,0
CHANJONG,0,0,0,0,1,0
CHANMI,0,0,0,0,1,0
CHANMIN,0,0,0,0,1,0
CHANN,1,0,0,0,0,0
CHANNING,0,0,0,0,1,0
CHANOK,0,0,0,0,1,0
CHANSEOK,0,0,0,0,1,0
CHANSEONG,0,0,0,0,1,0
CHANSIK,0,0,0,0,1,0
CHANSU,0,0,0,0,1,0
CHANSUK,0,0,0,0,1,0
CHANTAL,0,0,0.5575089399286276,0,0,0.4424910600713724
CHANTEL,0,1,0,0,0,0
CHANUK,0,0,0,0,1,0
CHANUNG,0,0,0,0,1,0
CHANYEOL,0,0,0,0,1,0
CHANYEONG,0,0,0,0,1,0
CHANYEOP,0,0,0,0,1,0
CHANYONG,0,0,0,0,1,0
CHAO,0,0.9995289412965157,0,4.710587034843064e-4,0,0
CHAOCHEN,0,1,0,0,0,0
CHAOFENG,0,1,0,0,0,0
CHAOHUA,0,1,0,0,0,0
CHAOLIN,0,1,0,0,0,0
CHAOMIN,0,1,0,0,0,0
CHAOQING,0,1,0,0,0,0
CHAOQUN,0,1,0,0,0,0
CHAORAN,0,1,0,0,0,0
CHAORUI,0,1,0,0,0,0
CHAOSHENG,0,1,0,0,0,0
CHAOYANG,0,1,0,0,0,0
CHAOYING,0,1,0,0,0,0
CHAOZHU,0,1,0,0,0,0
CHAPMAN,0,1,0,0,0,0
CHAR,0,0,0,0,1,0
CHARAN,1,0,0,0,0,0
CHARANJEET,1,0,0,0,0,0
CHARANJIT,1,0,0,0,0,0
CHAREE,0,0,1,0,0,0
CHARISSE,0,0,1,0,0,0
CHARITO,0,0,1,0,0,0
CHARIZ,0,0,1,0,0,0
CHARLENE,0,0.2303239705162742,0.7696760294837258,0,0,0
CHARLES,0.47228707125435454,0.17574990337751345,0.20839865362548388,0.0017527375837247817,0.006480600796654959,0.13533103336226843
CHARLESMICHAEL,1,0,0,0,0,0
CHARLESROBERT,0.9603502445352656,0,0,0.03964975546473434,0,0
CHARLESTON,0,0,1,0,0,0
CHARLEY,0,0,0,0,1,0
CHARLIE,0.10826100824249625,0.34698497760360736,0.3865077804013944,0.011919324996566743,0.04407070846520335,0.10225620029073197
CHARLOTTE,0.40682030566743643,0,0,0.016796294611876886,0,0.5763833997206868
CHARLY,0,0,1,0,0,0
CHARMAINE,0,1,0,0,0,0
CHARMANE,0,0,1,0,0,0
CHARMY,0.9603502445352656,0,0,0.03964975546473434,0,0
CHARO,0,0,1,0,0,0
CHARU,0.9975772506974647,0,0,0.0024227493025353202,0,0
CHARUL,1,0,0,0,0,0
CHARUMATHI,1,0,0,0,0,0
CHARY,1,0,0,0,0,0
CHAT,0,0,1,0,0,0
CHATHAN,1,0,0,0,0,0
CHATTOPADHYAY,1,0,0,0,0,0
CHATURBHUJ,1,0,0,0,0,0
CHAU,0,0.18210065569595418,0,5.413294671580202e-4,0,0.8173580148368879
CHAUCER,0,1,0,0,0,0
CHAVEZ,0,0,0,1,0,0
CHAY,0,0,1,0,0,0
CHAYA,1,0,0,0,0,0
CHAYAN,1,0,0,0,0,0
CHAYEON,0,0,0,0,1,0
CHAZZ,0,0,1,0,0,0
CHE,0,0.9402868830479993,0,0,0.05971311695200074,0
CHECHE,0,0,1,0,0,0
CHED,0,0,1,0,0,0
CHEDDI,1,0,0,0,0,0
CHEE,0,1,0,0,0,0
CHEENU,1,0,0,0,0,0
CHELLA,0,0,0,0,1,0
CHELO,0,0,1,0,0,0
CHELSEA,0,1,0,0,0,0
CHEN,0,0.9624694264233041,0,0.001062704230724202,0,0.03646786934597157
CHENCHEN,0,1,0,0,0,0
CHENEY,0,1,0,0,0,0
CHENG,0,0.9707421308006486,0,0,0,0.029257869199351413
CHENGDONG,0,1,0,0,0,0
CHENGEN,0,0.7974349107808107,0,0,0.20256508921918923,0
CHENGFA,0,1,0,0,0,0
CHENGFU,0,1,0,0,0,0
CHENGGANG,0,1,0,0,0,0
CHENGGUI,0,1,0,0,0,0
CHENGGUO,0,1,0,0,0,0
CHENGHU,0,1,0,0,0,0
CHENGHUA,0,1,0,0,0,0
CHENGHUI,0,1,0,0,0,0
CHENGJIAN,0,1,0,0,0,0
CHENGJUN,0,1,0,0,0,0
CHENGKANG,0,1,0,0,0,0
CHENGLIANG,0,1,0,0,0,0
CHENGLIN,0,1,0,0,0,0
CHENGLONG,0,1,0,0,0,0
CHENGMING,0,1,0,0,0,0
CHENGPENG,0,1,0,0,0,0
CHENGREN,0,1,0,0,0,0
CHENGRU,0,1,0,0,0,0
CHENGSHAN,0,1,0,0,0,0
CHENGUANG,0,1,0,0,0,0
CHENGWEI,0,1,0,0,0,0
CHENGWEN,0,1,0,0,0,0
CHENGWU,0,1,0,0,0,0
CHENGXIANG,0,1,0,0,0,0
CHENGXIN,0,1,0,0,0,0
CHENGXIU,0,1,0,0,0,0
CHENGXU,0,1,0,0,0,0
CHENGYAO,0,1,0,0,0,0
CHENGYE,0,1,0,0,0,0
CHENGYI,0,1,0,0,0,0
CHENGYING,0,1,0,0,0,0
CHENGYOU,0,1,0,0,0,0
CHENGYU,0,1,0,0,0,0
CHENGYUAN,0,1,0,0,0,0
CHENGYUN,0,1,0,0,0,0
CHENGZHANG,0,1,0,0,0,0
CHENGZHEN,0,1,0,0,0,0
CHENGZHI,0,0.9945095941533949,0,0.005490405846605041,0,0
CHENGZHONG,0,1,0,0,0,0
CHENGZONG,0,1,0,0,0,0
CHENWEI,0,1,0,0,0,0
CHENXI,0,1,0,0,0,0
CHENXUE,0,1,0,0,0,0
CHENYANG,0,1,0,0,0,0
CHENYU,0,1,0,0,0,0
CHEOL,0,0,0,0,1,0
CHEOLEON,0,0,0,0.04826358605282661,0.9517364139471733,0
CHEOLGI,0,0,0,0,1,0
CHEOLGON,0,0,0,0,1,0
CHEOLGU,0,0,0,0,1,0
CHEOLGYU,0,0,0,0,1,0
CHEOLGYUN,0,0,0,0,1,0
CHEOLHA,0,0,0,0,1,0
CHEOLHO,0,0,0,0,1,0
CHEOLHONG,0,0,0,0,1,0
CHEOLHUI,0,0,0,0,1,0
CHEOLHUN,0,0,0,0,1,0
CHEOLHWAN,0,0,0,0,1,0
CHEOLHYEON,0,0,0,0,1,0
CHEOLHYEONG,0,0,0,0,1,0
CHEOLJIN,0,0,0,0,1,0
CHEOLJUNG,0,0,0,0,1,0
CHEOLMIN,0,0,0,0,1,0
CHEOLSANG,0,0,0,0,1,0
CHEOLSEOK,0,0,0,0,1,0
CHEOLSEUNG,0,0,0,0,1,0
CHEOLSU,0,0,0,0,1,0
CHEOLSUN,0,0,0,0,1,0
CHEOLUNG,0,0,0,0,1,0
CHEOLWON,0,0,0,0,1,0
CHEOLYONG,0,0,0,0,1,0
CHEONG,0,0.7506837161261171,0,0.004144312220012948,0.24517197165386995,0
CHEONGSU,0,0,0,0,1,0
CHEONGYONG,0,0,0,0,1,0
CHEONHO,0,0,0,0,1,0
CHEONSEOK,0,0,0,0,1,0
CHER,0,0,0,1,0,0
CHERI,0.48347498481687445,0.5165250151831255,0,0,0,0
CHERIAN,1,0,0,0,0,0
CHERIE,0,0.3744119045646564,0.6255880954353435,0,0,0
CHERRIE,0,0,1,0,0,0
CHERRY,0,0.15971764725856083,0.8005952070787528,0.009258436971781537,0.030428708690904895,0
CHERTHALA,1,0,0,0,0,0
CHERUB,0,1,0,0,0,0
CHERYL,0,0,1,0,0,0
CHESKA,0,0,1,0,0,0
CHESNEY,1,0,0,0,0,0
CHESTER,0,0.7240965678462669,0,0,0.2759034321537331,0
CHET,0,1,0,0,0,0
CHETAN,1,0,0,0,0,0
CHETANA,1,0,0,0,0,0
CHETANKUMAR,1,0,0,0,0,0
CHETANYA,1,0,0,0,0,0
CHETHAN,1,0,0,0,0,0
CHETNA,1,0,0,0,0,0
CHETRI,1,0,0,0,0,0
CHETTIAR,1,0,0,0,0,0
CHETTRI,1,0,0,0,0,0
CHEUK,0,1,0,0,0,0
CHEUNG,0,1,0,0,0,0
CHEVELLA,1,0,0,0,0,0
CHEW,0,1,0,0,0,0
CHHABI,1,0,0,0,0,0
CHHAGANLAL,1,0,0,0,0,0
CHHAVI,1,0,0,0,0,0
CHHAYA,1,0,0,0,0,0
CHHITUBHAI,1,0,0,0,0,0
CHHOTA,1,0,0,0,0,0
CHHOTUBHAI,1,0,0,0,0,0
CHI,0,0.5788569012783505,0,1.657032239189193e-4,0.0343097343691857,0.3866676611285448
CHIA,0,0.9923302757742453,0,0.007669724225754684,0,0
CHIAKI,0,0,0,1,0,0
CHIAN,0,0,0,1,0,0
CHIANG,0,1,0,0,0,0
CHIANN,0,0,0,1,0,0
CHIAO,0,1,0,0,0,0
CHIARA,0,0,0,1,0,0
CHIBA,0,0,0,1,0,0
CHICAGO,0,0,0,1,0,0
CHICHELE,1,0,0,0,0,0
CHICHI,0,0,0,1,0,0
CHICO,0.21881131293513548,0,0.7811886870648646,0,0,0
CHIDAMBARAM,1,0,0,0,0,0
CHIDANANDA,1,0,0,0,0,0
CHIDI,0,0,0,1,0,0
CHIE,0,0,0,1,0,0
CHIEH,0,1,0,0,0,0
CHIEKO,0,0.36001386266964464,0,0.6399861373303554,0,0
CHIEMI,0,0,0,1,0,0
CHIEN,0,0.7102045411268609,0,0,0,0.289795458873139
CHIERI,0,0,0,1,0,0
CHIEZO,0,0,0,1,0,0
CHIFUYU,0,0,0,1,0,0
CHIGAYA,0,0,0,1,0,0
CHIGUK,0,0,0,0,1,0
CHIGUSA,0,0,0,1,0,0
CHIH,0,1,0,0,0,0
CHIHARU,0,0,0,1,0,0
CHIHAYA,0,0,0,1,0,0
CHIHEI,0,0,0,1,0,0
CHIHIRO,0,0,0,1,0,0
CHIHO,0,0,0,0.6855916048087253,0.3144083951912748,0
CHIHOKO,0,0,0,1,0,0
CHIHONG,0,0,0,0,1,0
CHIHUN,0,0,0,0,1,0
CHIHWAN,0,0,0,0,1,0
CHIKA,0,0,0,1,0,0
CHIKAATSU,0,0,0,1,0,0
CHIKAE,0,0,0,1,0,0
CHIKAFUSA,0,0,0,1,0,0
CHIKAGE,0,0,0,1,0,0
CHIKAHARU,0,0,0,1,0,0
CHIKAHIRO,0,0,0,1,0,0
CHIKAHISA,0,0,0,1,0,0
CHIKAI,0,0,0,1,0,0
CHIKAKO,0,0.2617056832675142,0,0.7382943167324859,0,0
CHIKAO,0,0,0,1,0,0
CHIKARA,0.4638155595640359,0,0,0.5361844404359639,0,0
CHIKASHI,0,0,0,1,0,0
CHIKASUE,0,0,0,1,0,0
CHIKATOSHI,0,0,0,1,0,0
CHIKAYOSHI,0,0,0,1,0,0
CHIKAYUKI,0,0,0,1,0,0
CHIKEN,0,0,0,1,0,0
CHIKI,0,0,0,1,0,0
CHIKO,0,0,0,1,0,0
CHIKUDO,0,0,0,1,0,0
CHIKUHO,0,0,0,1,0,0
CHIKUKO,0,0,0,1,0,0
CHIKUMA,0,0,0,1,0,0
CHILSUNG,0,0,0,0,1,0
CHIMA,0,0,0,1,0,0
CHIMAKI,0,0,0,1,0,0
CHIMANBHAI,1,0,0,0,0,0
CHIMANLAL,1,0,0,0,0,0
CHIMATA,0,0,0,1,0,0
CHIME,0,1,0,0,0,0
CHIMEI,0,0,0,1,0,0
CHIMING,0,1,0,0,0,0
CHIMOTO,0,0,0,1,0,0
CHIN,0,0.8393083290403686,0.08499168034991648,0.007863050976952458,0.06783693963276259,0
CHINA,0,0.3515237713368297,0.5873453379281665,0.06113089073500373,0,0
CHINAMI,0,0,0,1,0,0
CHINATSU,0,0,0,1,0,0
CHING,0,0.9400684565477748,0.05324468859489034,6.157451219782732e-4,0.00607110973535653,0
CHINH,0,0,0,0,0,1
CHINMAY,1,0,0,0,0,0
CHINMAYA,1,0,0,0,0,0
CHINMOY,1,0,0,0,0,0
CHINNA,1,0,0,0,0,0
CHINO,0,0,0.9773939679653454,0.02260603203465461,0,0
CHINTA,1,0,0,0,0,0
CHINTAMANI,1,0,0,0,0,0
CHINTAMONI,1,0,0,0,0,0
CHINTARO,0,0,0,1,0,0
CHINTHA,1,0,0,0,0,0
CHINU,0.9603502445352656,0,0,0.03964975546473434,0,0
CHINUBHAI,1,0,0,0,0,0
CHIORI,0,0,0,1,0,0
CHIP,0,1,0,0,0,0
CHIRAG,1,0,0,0,0,0
CHIRANJIB,1,0,0,0,0,0
CHIREN,0,0,0,1,0,0
CHIRI,0,0,0,1,0,0
CHIRO,0,0,0,1,0,0
CHIRU,0.9603502445352656,0,0,0.03964975546473434,0,0
CHISA,0,0,0,1,0,0
CHISAKI,0,0,0,1,0,0
CHISAKO,0,0,0,1,0,0
CHISATO,0,0,0,1,0,0
CHISE,0,0,0,1,0,0
CHISEI,0,0,0,1,0,0
CHISEKI,0,0,0,1,0,0
CHISEN,0,0,0,1,0,0
CHISEONG,0,0,0,0,1,0
CHISHIMA,0,0,0,1,0,0
CHISHU,0,0,0,1,0,0
CHITHRA,1,0,0,0,0,0
CHITO,0,0,0.9953955224189083,0.0046044775810917295,0,0
CHITOSE,0,0,0,1,0,0
CHITOSHI,0,0,0,1,0,0
CHITRA,1,0,0,0,0,0
CHITRANGADA,1,0,0,0,0,0
CHITTA,1,0,0,0,0,0
CHITTARANJAN,1,0,0,0,0,0
CHITTI,1,0,0,0,0,0
CHIU,0,0.9957244678066512,0,0.004275532193348746,0,0
CHIWAKI,0,0,0,1,0,0
CHIWON,0,0,0,0,1,0
CHIYA,0,0,0,1,0,0
CHIYAKO,0,0,0,1,0,0
CHIYEOL,0,0,0,0,1,0
CHIYEONG,0,0,0,0,1,0
CHIYO,0,0,0,1,0,0
CHIYOJI,0,0,0,1,0,0
CHIYOKO,0,0,0,1,0,0
CHIYOMATSU,0,0,0,1,0,0
CHIYOMI,0,0,0,1,0,0
CHIYONG,0,0.3442155553543704,0,0,0.6557844446456296,0
CHIYONO,0,0,0,1,0,0
CHIYONOSUKE,0,0,0,1,0,0
CHIYORI,0,0,0,1,0,0
CHIYOSAKU,0,0,0,1,0,0
CHIYOTA,0,0,0,1,0,0
CHIYOTARO,0,0,0,1,0,0
CHIYU,0,0,0,1,0,0
CHIYUKI,0,0,0,1,0,0
CHIYURI,0,0,0,1,0,0
CHIZU,0,0,0,1,0,0
CHIZUKO,0,0,0,1,0,0
CHIZURU,0,0,0,1,0,0
CHLOE,0,0.6396346057409487,0.35624561247617087,0.004119781782880315,0,0
CHO,0,0.558332859571512,0,0.016182587454625565,0.42548455297386245,0
CHODO,0,0,0,1,0,0
CHOE,0,0,0,0,1,0
CHOEI,0,0,0,1,0,0
CHOEKYONG,0.48347498481687445,0.5165250151831255,0,0,0,0
CHOEMON,0,0,0,1,0,0
CHOFU,0,0,0,1,0,0
CHOGORO,0,0,0,1,0,0
CHOHEI,0,0,0,1,0,0
CHOHUI,0,0,0,0,1,0
CHOHYEON,0,0,0,0,1,0
CHOI,0,0.8211986504810055,0,0,0.17880134951899454,0
CHOICHI,0,0,0,1,0,0
CHOICHIRO,0,0,0,1,0,0
CHOJI,0,0,0,1,0,0
CHOJIRO,0,0,0,1,0,0
CHOJO,0,0,0,1,0,0
CHOJUN,0,0,0,1,0,0
CHOKEI,0,0,0,1,0,0
CHOKEN,0,0,0,1,0,0
CHOKI,0,0,0,1,0,0
CHOKICHI,0,0,0,1,0,0
CHOKO,0,0,0,1,0,0
CHOKU,0,0,0,1,0,0
CHOL,0,0,0,0,1,0
CHOLJU,0,0,0,0,1,0
CHOM,0,0,0,0,1,0
CHON,0,0,0,0.012579884457143604,0.12403485837135013,0.8633852571715062
CHONG,0,0.704885367308649,0,8.787195979602396e-4,0.23392744613956873,0.060308466953822006
CHONGDE,0,1,0,0,0,0
CHONGGUANG,0,1,0,0,0,0
CHONGHUI,0,1,0,0,0,0
CHONGQIU,0,1,0,0,0,0
CHONGRUI,0.31880449051379034,0.6811955094862098,0,0,0,0
CHONGSHENG,0,1,0,0,0,0
CHONGWEI,0,1,0,0,0,0
CHONGWEN,0,1,0,0,0,0
CHONGXI,0,1,0,0,0,0
CHONGXIN,0,1,0,0,0,0
CHONGYANG,0,1,0,0,0,0
CHONOSUKE,0,0,0,1,0,0
CHOO,0,0,0,0,1,0
CHOON,0,0.461072322243219,0,0.011878765387107514,0.52704891236967355,0
CHOONG,0,0,0,0,1,0
CHOONGMO,0,0,0,0,1,0
CHORONG,0,0,0,0,1,0
CHORU,0,0,0,1,0,0
CHOSAKU,0,0,0,1,0,0
CHOSEI,0,0,0,1,0,0
CHOSHI,0,0,0,1,0,0
CHOSHICHI,0,0,0,1,0,0
CHOSHIRO,0,0,0,1,0,0
CHOSHU,0,0,0,1,0,0
CHOSUKE,0,0,0,1,0,0
CHOT,0,0,1,0,0,0
CHOTA,0.9603502445352656,0,0,0.03964975546473434,0,0
CHOTARO,0,0,0,1,0,0
CHOTOKU,0,0,0,1,0,0
CHOU,0,0.5307580547590838,0,0,0,0.4692419452409163
CHOUEMON,0,0,0,1,0,0
CHOUNG,0,0,0,0,1,0
CHOW,0,1,0,0,0,0
CHOWON,0,0,0,0,1,0
CHOY,0,1,0,0,0,0
CHOYU,0,0,0,1,0,0
CHOZABURO,0,0,0,1,0,0
CHOZO,0,0,0,1,0,0
CHRIS,0.09666507348528203,0.20654606801870082,0.6326990662324633,0.0053213176442403155,0.013116751640304427,0.04565172297900912
CHRISELLE,1,0,0,0,0,0
CHRISSIE,0,1,0,0,0,0
CHRISTA,0.9603502445352656,0,0,0.03964975546473434,0,0
CHRISTABEL,1,0,0,0,0,0
CHRISTABELLE,1,0,0,0,0,0
CHRISTEL,0,0,0,1,0,0
CHRISTELLE,0,0.704385930261231,0,0.027221006783201124,0.26839306295556786,0
CHRISTI,0,0,1,0,0,0
CHRISTIAAN,0,0,0,1,0,0
CHRISTIAN,0.012897657785494529,0.02755866629171173,0.8748843015184252,0.0010650051482210168,0.010500713514052957,0.07309365574209456
CHRISTIE,1,0,0,0,0,0
CHRISTINA,0.10869992042493354,0.1741958626954396,0.5821121425242398,0.002243934069059546,0.13274814028632745,0
CHRISTINE,0.09447928847588608,0.302813490544804,0.5059575096639027,9.751860599472712e-4,0.028845351937057305,0.06692917331840255
CHRISTOPH,0,1,0,0,0,0
CHRISTOPHE,0.4649145558416425,0.4966958075523145,0,0.038389636606043026,0,0
CHRISTOPHER,0.1667346057756789,0.1370249793910953,0.641056936357937,0.0031771996570882886,0.01566324042271566,0.03634303839548479
CHRISTY,0,0.3717226483125833,0.6210947375149319,0.007182614172484728,0,0
CHU,0,0.7008287943150678,0,0.004012376474280767,0.019780569106791084,0.2753782601038604
CHUAN,0,0.8924119173512342,0,0,0,0.10758808264876585
CHUANG,0,1,0,0,0,0
CHUANKAI,0,1,0,0,0,0
CHUANPING,0,1,0,0,0,0
CHUANXI,0,1,0,0,0,0
CHUANXIAN,0,1,0,0,0,0
CHUANXIN,0,1,0,0,0,0
CHUANYAO,0,1,0,0,0,0
CHUANYI,0,1,0,0,0,0
CHUANYU,0,1,0,0,0,0
CHUANZHI,0,1,0,0,0,0
CHUANZHU,0,1,0,0,0,0
CHUBEE,0,0,0,1,0,0
CHUC,0,0,0,0,0,1
CHUCAI,0,1,0,0,0,0
CHUCHU,0,1,0,0,0,0
CHUCK,0,0,0.9942510207851125,0.0057489792148873835,0,0
CHUCKIE,0,0,1,0,0,0
CHUEI,0,0,0,1,0,0
CHUEMON,0,0,0,1,0,0
CHUEN,0,1,0,0,0,0
CHUHAN,0,1,0,0,0,0
CHUHEI,0,0,0,1,0,0
CHUICHI,0,0,0,1,0,0
CHUICHIRO,0,0,0,1,0,0
CHUJI,0,0,0,1,0,0
CHUJIRO,0,0,0,1,0,0
CHUJUN,0,1,0,0,0,0
CHUKICHI,0,0,0,1,0,0
CHUKO,0,0,0,1,0,0
CHUKUN,0,1,0,0,0,0
CHUL,0,0,0,0,1,0
CHULSUNG,0,0,0,0,1,0
CHUMEI,0,0.9627928530951751,0,0.03720714690482484,0,0
CHUN,0,0.8530847311660225,0,3.232105351442318e-4,0.1465920582988333,0
CHUNBO,0,1,0,0,0,0
CHUNCAI,0,1,0,0,0,0
CHUNCHEN,0,1,0,0,0,0
CHUNCHENG,0,1,0,0,0,0
CHUNDE,0,1,0,0,0,0
CHUNFANG,0,1,0,0,0,0
CHUNFENG,0,1,0,0,0,0
CHUNFU,0,1,0,0,0,0
CHUNG,0,0.7051624622798284,0,7.569726632458116e-4,0.16419880029295061,0.12988176476397514
CHUNGEUN,0,0,0,0,1,0
CHUNGGU,0,0,0,0,1,0
CHUNGHO,0,0,0,0,1,0
CHUNGHUI,0,0,0,0,1,0
CHUNGHUN,0,0,0,0,1,0
CHUNGHWAN,0,0,0,0,1,0
CHUNGHYEON,0,0,0,0,1,0
CHUNGI,0,0,0,0,1,0
CHUNGSIK,0,0,0,0,1,0
CHUNGSU,0,0,0,0,1,0
CHUNGUANG,0,1,0,0,0,0
CHUNGWANG,0,0,0,0,1,0
CHUNGWON,0,0,0,0,1,0
CHUNGYU,0,0,0,0,1,0
CHUNHE,0,1,0,0,0,0
CHUNHO,0,0,0,0.016622709738884748,0.9833772902611152,0
CHUNHONG,0,1,0,0,0,0
CHUNHUA,0,0.976739482387656,0,0,0.023260517612344007,0
CHUNHUI,0,0.7240965678462669,0,0,0.27590343215373314,0
CHUNHWA,0,0,0,0,1,0
CHUNI,1,0,0,0,0,0
CHUNILAL,1,0,0,0,0,0
CHUNJIAN,0,1,0,0,0,0
CHUNJIANG,0,1,0,0,0,0
CHUNLAI,0,1,0,0,0,0
CHUNLAN,0,1,0,0,0,0
CHUNLEI,0,1,0,0,0,0
CHUNLI,0,1,0,0,0,0
CHUNLIN,0,1,0,0,0,0
CHUNLING,0,1,0,0,0,0
CHUNLONG,0,1,0,0,0,0
CHUNMEI,0,1,0,0,0,0
CHUNMING,0,1,0,0,0,0
CHUNNING,0,1,0,0,0,0
CHUNOSUKE,0,0,0,1,0,0
CHUNPING,0,1,0,0,0,0
CHUNQI,0,1,0,0,0,0
CHUNQIAO,0,1,0,0,0,0
CHUNQING,0,1,0,0,0,0
CHUNQIU,0,1,0,0,0,0
CHUNQUAN,0,1,0,0,0,0
CHUNRONG,0,1,0,0,0,0
CHUNSEN,0,1,0,0,0,0
CHUNSEOK,0,0,0,0,1,0
CHUNSEONG,0,0,0,0,1,0
CHUNSHENG,0,1,0,0,0,0
CHUNSU,0,0,0,0,1,0
CHUNTAEK,0,0,0,0,1,0
CHUNTAO,0,1,0,0,0,0
CHUNTING,0,1,0,0,0,0
CHUNXIA,0,1,0,0,0,0
CHUNXIAN,0,1,0,0,0,0
CHUNXIANG,0,1,0,0,0,0
CHUNXIAO,0,1,0,0,0,0
CHUNXIN,0,1,0,0,0,0
CHUNXIU,0,1,0,0,0,0
CHUNXUAN,0,1,0,0,0,0
CHUNYA,0,1,0,0,0,0
CHUNYAN,0,1,0,0,0,0
CHUNYANG,0,1,0,0,0,0
CHUNYI,0,1,0,0,0,0
CHUNYING,0,1,0,0,0,0
CHUNYU,0,1,0,0,0,0
CHUNYUN,0,1,0,0,0,0
CHUONG,0,0,0,0,0,1
CHURCHILL,1,0,0,0,0,0
CHUSABURO,0,0,0,1,0,0
CHUSEI,0,0,0,1,0,0
CHUSHENG,0,1,0,0,0,0
CHUSUKE,0,0,0,1,0,0
CHUTA,0,0,0,1,0,0
CHUTARO,0,0,0,1,0,0
CHUTONG,0,1,0,0,0,0
CHUYA,0,0,0,1,0,0
CHUYEN,0,0,0,0,0,1
CHUYU,0,0.9627928530951751,0,0.03720714690482484,0,0
CHUZABURO,0,0,0,1,0,0
CHUZAEMON,0,0,0,1,0,0
CHUZO,0,0,0,1,0,0
CIAN,0,0.2303239705162742,0.7696760294837258,0,0,0
CIARA,0,0,1,0,0,0
CICI,0,1,0,0,0,0
CIELITO,0,0,1,0,0,0
CILLA,0,1,0,0,0,0
CIN,0,1,0,0,0,0
CINDY,0,0.38842483872689454,0.21633389333731892,0.0025017807983537615,0.049334002717928115,0.3434054844195047
CIPRIANO,0,0,1,0,0,0
CIRIACO,0,0,1,0,0,0
CIRILO,0,0,1,0,0,0
CISHENG,0,1,0,0,0,0
CJ,0,0.06960471907752211,0.9303952809224779,0,0,0
CLAIR,1,0,0,0,0,0
CLAIRE,0,0.1298238738173351,0.8676676032281444,0.002508522954520484,0,0
CLARA,0.0632421025253791,0.20269587254554952,0.6773509245429344,0.005222123729286683,0.051488976656850274,0
CLARE,0.21881131293513548,0,0.7811886870648646,0,0,0
CLARENCE,0.09730452920577548,0.20791240500038322,0.6947830657938413,0,0,0
CLARISSE,0,1,0,0,0,0
CLARITA,0,0,1,0,0,0
CLARK,0.9603502445352656,0,0,0.03964975546473434,0,0
CLARO,0,0,1,0,0,0
CLAUD,0,1,0,0,0,0
CLAUDE,0.35823784387261587,0.0956816865176386,0.15987024799921792,0.0055464307118375375,0,0.38066379089869
CLAUDIA,0.08275223881394703,0.3536365086272382,0.2954377080581242,0,0.03368664167105722,0.23448690282963336
CLAUDINE,0,0,1,0,0,0
CLAUDIO,0,0,1,0,0,0
CLAUDIUS,1,0,0,0,0,0
CLAUDJA,0,0,1,0,0,0
CLAYTON,0.48347498481687445,0.5165250151831255,0,0,0,0
CLEM,0,0,1,0,0,0
CLEMENCIA,0,0,1,0,0,0
CLEMENS,1,0,0,0,0,0
CLEMENT,0.5840304264460204,0.4159695735539796,0,0,0,0
CLEMENTE,0,0,1,0,0,0
CLEMENTINA,0.48347498481687445,0.5165250151831255,0,0,0,0
CLEOPAS,0,0,1,0,0,0
CLETUS,1,0,0,0,0,0
CLIFF,0,1,0,0,0,0
CLIFFORD,0.1773519139234832,0.18947557352275704,0.6331725125537597,0,0,0
CLIFFTON,1,0,0,0,0,0
CLIFTON,0.48347498481687445,0.5165250151831255,0,0,0,0
CLINTON,1,0,0,0,0,0
CLIVE,0.9797741472090188,0,0,0.02022585279098123,0,0
CLOUD,0,0.9627928530951751,0,0.03720714690482484,0,0
CLOVIS,1,0,0,0,0,0
CLOYD,0,0,1,0,0,0
CLYDE,0.21881131293513548,0,0.7811886870648646,0,0,0
CM,1,0,0,0,0,0
CO,0,0,0,0,0.12561508158374834,0.8743849184162515
COCO,0,0.9810437729859511,0,0.018956227014048883,0,0
COCOA,0,0,0,1,0,0
COCORO,0,0,0,1,0,0
CODY,0,0.8399721701793128,0,0,0.16002782982068708,0
COFFEE,0,0,0,0,1,0
COI,0,0,0,0,0,1
COLE,0,0,0,1,0,0
COLEEN,0,0,1,0,0,0
COLERIDGE,1,0,0,0,0,0
