name,asian_indian,chinese,filipino,japanese,korean,vietnamese
DAWOOD,6.366317933917619e-5,0,0,0,0,0
DAWSON,4.24421195594508e-5,0,0,0,2.9864118261908317e-5,0
DAWUT,0,4.230297389906511e-5,0,0,0,0
DAY,2.12210597797254e-5,0,0,1.2450974288738094e-5,0,0
DAYA,4.24421195594508e-5,0,0,0,0,0
DAYAL,4.456422553742334e-4,0,0,0,0,0
DAYOC,0,0,1.422475106685633e-4,0,0,0
DAYRIT,0,0,4.267425320056899e-4,0,0,0
DAZA,0,0,7.112375533428165e-4,0,0,0
DAZAI,0,0,0,3.112743572184524e-5,0,0
DE,9.337266303079177e-4,2.326663564448581e-4,0.00512091038406828,3.112743572184524e-5,1.1945647304763327e-4,0.0019070735090152566
DEAKIN,0,0,1.422475106685633e-4,0,0,0
DEAN,2.12210597797254e-5,4.230297389906511e-5,1.422475106685633e-4,1.2450974288738094e-5,2.9864118261908317e-5,0
DEANE,4.24421195594508e-5,0,0,0,0,0
DEAYALA,0,0,1.422475106685633e-4,0,0,0
DEB,5.30526494493135e-4,0,0,0,0,0
DEBBARMA,4.24421195594508e-5,0,0,0,0,0
DEBELEN,0,0,4.267425320056899e-4,0,0,0
DEBI,1.909895380175286e-4,0,0,0,0,0
DEBNATH,2.3343165757697942e-4,0,0,0,0,0
DEBOER,2.12210597797254e-5,0,0,0,0,0
DEBOLD,0,0,1.422475106685633e-4,0,0,0
DEBOO,4.24421195594508e-5,0,0,0,0,0
DEBRAGANCA,6.366317933917619e-5,0,0,0,0,0
DEBRITO,2.12210597797254e-5,0,0,0,0,0
DEBROY,2.12210597797254e-5,0,0,0,0,0
DECARLI,0,0,0,6.225487144369047e-6,0,0
DECASTRO,0,0,0.0017069701280227596,0,0,0
DECENA,0,0,1.422475106685633e-4,0,0,0
DECHAVEZ,0,0,1.422475106685633e-4,0,0,0
DECHEN,0,4.230297389906511e-5,0,0,0,0
DECI,0,2.1151486949532554e-5,0,0,0,0
DECLERCQ,0,0,0,0,2.9864118261908317e-5,0
DECO,0,0,0,6.225487144369047e-6,0,0
DECOUX,0,0,0,6.225487144369047e-6,0,0
DEDERICK,0,2.1151486949532554e-5,0,0,0,0
DEE,0,2.1151486949532554e-5,4.267425320056899e-4,6.225487144369047e-6,0,0
DEED,2.12210597797254e-5,0,0,0,0,0
DEEP,1.06105298898627e-4,0,0,6.225487144369047e-6,0,0
DEEPAK,5.941896738323112e-4,0,0,0,0,0
DEFENSOR,0,0,7.112375533428165e-4,0,0,0
DEFOREST,0,0,0,6.225487144369047e-6,0,0
DEFRANCESCO,0,0,1.422475106685633e-4,0,0,0
DEGALA,0,0,1.422475106685633e-4,0,0,0
DEGAWA,0,0,0,1.867646143310714e-5,0,0
DEGRASSI,0,0,0,6.225487144369047e-6,0,0
DEGUCHI,0,2.1151486949532554e-5,0,3.735292286621428e-4,0,0
DEGUERRE,0,0,0,0,0,1.7337031900138697e-4
DEGUIA,0,0,1.422475106685633e-4,0,0,0
DEGUZMAN,0,0,0.002275960170697013,0,0,0
DEHAVILLAND,0,0,0,1.2450974288738094e-5,0,0
DEHESA,0,0,1.422475106685633e-4,0,0,0
DEHLAVI,6.366317933917619e-5,0,0,0,0,0
DEI,2.12210597797254e-5,0,0,6.225487144369047e-6,0,0
DEIMLER,2.12210597797254e-5,0,0,0,0,0
DEIPARINE,0,0,1.422475106685633e-4,0,0,0
DEJESUS,0,2.1151486949532554e-5,0.001422475106685633,0,0,0
DEJIMA,0,0,0,1.2450974288738094e-5,0,0
DEKA,2.970948369161556e-4,0,0,0,0,0
DEKI,0,0,0,1.2450974288738094e-5,0,0
DEKUNE,0,0,0,1.2450974288738094e-5,0,0
DEL,0,0,1.422475106685633e-4,6.225487144369047e-6,0,0
DELA,0,0,1.422475106685633e-4,0,0,0
DELACRUZ,0,0,0.0034139402560455193,6.225487144369047e-6,0,0
DELAFUENTE,0,0,4.267425320056899e-4,0,0,0
DELAMERCED,0,0,1.422475106685633e-4,0,0,0
DELANO,0,2.1151486949532554e-5,0,0,0,0
DELAPAZ,0,0,2.844950213371266e-4,0,0,0
DELAPENA,0,0,4.267425320056899e-4,0,0,0
DELARIVA,0,0,1.422475106685633e-4,0,0,0
DELAROCHA,0,0,1.422475106685633e-4,0,0,0
DELAROSA,0,0,0.0011379800853485065,0,0,0
DELASALAS,0,0,5.689900426742532e-4,0,0,0
DELASERNA,0,0,1.422475106685633e-4,0,0,0
DELATORRE,0,0,2.844950213371266e-4,0,0,0
DELAUNAY,0,0,0,0,0,3.4674063800277393e-4
DELAVINA,0,0,2.844950213371266e-4,0,0,0
DELCAMPO,0,0,1.422475106685633e-4,0,0,0
DELCARMEN,0,0,2.844950213371266e-4,0,0,0
DELCASTILLO,0,0,1.422475106685633e-4,0,0,0
DELEON,0,0,0.005547652916073969,0,0,0
DELFIERRO,0,0,1.422475106685633e-4,0,0,0
DELFIN,0,0,0,6.225487144369047e-6,0,0
DELGADO,0,4.230297389906511e-5,0.00128022759601707,0,0,0
DELI,0,0,0,6.225487144369047e-6,0,0
DELIGNY,0,2.1151486949532554e-5,0,0,0,0
DELIZO,0,0,1.422475106685633e-4,0,0,0
DELLOSA,0,0,1.422475106685633e-4,0,0,0
DELMAR,0,0,4.267425320056899e-4,0,0,0
DELMORAL,0,0,1.422475106685633e-4,0,0,0
DELMUNDO,0,0,8.534850640113798e-4,0,0,0
DELOS,0,0,2.844950213371266e-4,0,0,0
DELOSO,0,0,1.422475106685633e-4,0,0,0
DELOSREYES,0,0,0.001422475106685633,0,0,0
DELOSSANTOS,0,0,7.112375533428165e-4,0,0,0
DELPECH,0,0,0,0,0,1.7337031900138697e-4
DELPRADO,0,0,5.689900426742532e-4,0,0,0
DELRIO,0,0,1.422475106685633e-4,0,0,0
DELROSARIO,0,0,0.002844950213371266,0,0,0
DELUNA,0,0,1.422475106685633e-4,0,0,0
DELVALLE,0,0,1.422475106685633e-4,0,0,0
DEMACHI,0,0,0,1.867646143310714e-5,0,0
DEMARCO,0,0,0,6.225487144369047e-6,0,0
DEMBLA,4.24421195594508e-5,0,0,0,0,0
DEME,0,0,0,6.225487144369047e-6,0,0
DEMELLO,4.24421195594508e-5,0,0,0,0,0
DEMENEZES,2.12210597797254e-5,0,0,0,0,0
DEMESA,0,0,2.844950213371266e-4,0,0,0
DEMI,2.12210597797254e-5,0,0,6.225487144369047e-6,0,0
DEMO,0,2.1151486949532554e-5,0,0,0,0
DEMON,0,0,0,1.2450974288738094e-5,0,0
DEMPSTER,2.12210597797254e-5,0,0,0,0,0
DEMURA,0,0,0,4.357841001058333e-5,0,0
DEN,0,0,0,8.093133287679762e-5,0,1.7337031900138697e-4
DENBY,0,2.1151486949532554e-5,0,0,0,0
DENDA,0,0,0,3.112743572184524e-5,0,0
DENG,0,0.005224417276534541,0,0,0,1.7337031900138697e-4
DENHAM,2.12210597797254e-5,0,0,0,0,0
DENICE,0,0,1.422475106685633e-4,0,0,0
DENIS,2.12210597797254e-5,0,0,0,0,0
DENKA,0,0,0,1.2450974288738094e-5,0,0
DENMARK,0,2.1151486949532554e-5,0,0,0,0
DENNER,0,0,0,0,2.9864118261908317e-5,0
DENNIS,2.12210597797254e-5,0,1.422475106685633e-4,0,0,0
DENNISTON,2.12210597797254e-5,0,0,0,0,0
DENNO,0,0,0,6.225487144369047e-6,0,0
DENO,0,0,0,1.2450974288738094e-5,0,0
DENORA,0,0,1.422475106685633e-4,0,0,0
DEO,5.30526494493135e-4,0,0,0,0,1.7337031900138697e-4
DEOCAMPO,0,0,5.689900426742532e-4,0,0,0
DEODHAR,2.3343165757697942e-4,0,0,0,0,0
DEOGRACIAS,0,0,1.422475106685633e-4,0,0,0
DEOL,1.2732635867835238e-4,0,0,0,0,0
DEORA,6.366317933917619e-5,0,0,0,0,0
DEORAS,2.12210597797254e-5,0,0,0,0,0
DEQUINA,0,0,1.422475106685633e-4,0,0,0
DERASARI,2.12210597797254e-5,0,0,0,0,0
DERBY,2.12210597797254e-5,0,0,0,0,0
DERBYSHIRE,2.12210597797254e-5,0,0,0,0,0
DERIJKE,0,0,0,6.225487144369047e-6,0,0
DERY,0,0,1.422475106685633e-4,0,0,0
DESAI,0.0030558326082804578,0,0,0,0,0
DESANTOS,0,0,1.422475106685633e-4,0,0,0
DESCHAMPS,0,2.1151486949532554e-5,0,0,0,0
DESH,2.12210597797254e-5,0,0,0,0,0
DESHMUKH,8.700634509687414e-4,0,0,0,0,0
DESHPANDE,0.0010398319292065448,0,0,0,0,0
DESIERTO,0,0,1.422475106685633e-4,0,0,0
DESILVA,2.12210597797254e-5,0,1.422475106685633e-4,0,0,0
DESIRAJU,6.366317933917619e-5,0,0,0,0,0
DESOUSA,0,2.1151486949532554e-5,0,0,0,0
DESOUZA,1.06105298898627e-4,0,0,0,0,0
DESSA,0,0,1.422475106685633e-4,0,0,0
DESTI,2.12210597797254e-5,0,0,0,0,0
DESTINY,0,0,0,6.225487144369047e-6,0,0
DESUYO,0,0,0,6.225487144369047e-6,0,0
DEUSKAR,2.12210597797254e-5,0,0,0,0,0
DEV,8.48842391189016e-4,0,0,6.225487144369047e-6,0,0
DEVA,1.697684782378032e-4,0,0,0,0,0
DEVADAS,1.2732635867835238e-4,0,0,0,0,0
DEVADOSS,2.12210597797254e-5,0,0,0,0,0
DEVAN,8.48842391189016e-5,0,0,0,0,0
DEVANI,4.24421195594508e-5,0,0,0,0,0
DEVARAJ,8.48842391189016e-5,0,0,0,0,0
DEVARAJAN,1.485474184580778e-4,0,0,0,0,0
DEVARAJU,2.12210597797254e-5,0,0,0,0,0
DEVARAKONDA,6.366317933917619e-5,0,0,0,0,0
DEVASHER,2.12210597797254e-5,0,0,0,0,0
DEVASSY,6.366317933917619e-5,0,0,0,0,0
DEVAUGHN,0,0,1.422475106685633e-4,0,0,0
DEVEGA,0,0,1.422475106685633e-4,0,0,0
DEVEN,2.12210597797254e-5,0,0,0,0,0
DEVERA,0,0,4.267425320056899e-4,0,0,0
DEVERE,0,0,0,0,2.9864118261908317e-5,0
DEVEYRA,0,0,4.267425320056899e-4,0,0,0
DEVGAN,1.2732635867835238e-4,0,0,0,0,0
DEVI,0.0056023597818475055,0,0,0,0,0
DEVIL,0,0,0,6.225487144369047e-6,0,0
DEVILLA,0,0,7.112375533428165e-4,0,0,0
DEVILLE,2.12210597797254e-5,0,0,0,0,0
DEVINENI,4.24421195594508e-5,0,0,0,0,0
DEVRAJ,4.24421195594508e-5,0,0,0,0,0
DEVRIENDT,0,0,0,6.225487144369047e-6,0,0
DEVULAPALLI,6.366317933917619e-5,0,0,0,0,0
DEWAN,1.06105298898627e-4,0,0,0,0,0
DEWAR,6.366317933917619e-5,0,0,0,0,0
DEWI,0,2.1151486949532554e-5,0,6.225487144369047e-6,0,0
DEWJI,2.12210597797254e-5,0,0,0,0,0
DEWOLFE,2.12210597797254e-5,0,0,0,0,0
DEWOSKIN,0,0,0,6.225487144369047e-6,0,0
DEXTER,0,0,1.422475106685633e-4,0,0,0
DEY,8.912845107484668e-4,0,0,0,0,0
DHAIRYAWAN,2.12210597797254e-5,0,0,0,0,0
DHAL,6.366317933917619e-5,0,0,0,0,0
DHALI,2.12210597797254e-5,0,0,0,0,0
DHALIWAL,2.3343165757697942e-4,0,0,0,0,0
DHALL,2.12210597797254e-5,0,0,0,0,0
DHALLA,4.24421195594508e-5,0,0,0,0,0
DHAM,2.12210597797254e-5,0,0,0,0,0
DHAMI,6.366317933917619e-5,0,0,0,0,0
DHAMIJA,8.48842391189016e-5,0,0,0,0,0
DHANAK,2.12210597797254e-5,0,0,0,0,0
DHANANI,8.48842391189016e-5,0,0,0,0,0
DHANARAJ,4.24421195594508e-5,0,0,0,0,0
DHANARAJAN,2.12210597797254e-5,0,0,0,0,0
DHAND,2.12210597797254e-5,0,0,0,0,0
DHANDA,1.06105298898627e-4,0,0,0,0,0
DHANDAPANI,2.12210597797254e-5,0,0,0,0,0
DHANKHAR,4.24421195594508e-5,0,0,0,0,0
DHANOA,2.12210597797254e-5,0,0,0,0,0
DHANORKAR,4.24421195594508e-5,0,0,0,0,0
DHANRAJ,2.12210597797254e-5,0,0,0,0,0
DHAR,4.456422553742334e-4,0,0,0,0,0
DHARA,2.12210597797254e-5,0,0,0,0,0
DHARAMRAJ,2.12210597797254e-5,0,0,0,0,0
DHARAMSI,2.12210597797254e-5,0,0,0,0,0
DHARANI,4.24421195594508e-5,0,0,0,0,0
DHARIWAL,4.24421195594508e-5,0,0,0,0,0
DHARKER,4.24421195594508e-5,0,0,0,0,0
DHARMA,6.366317933917619e-5,0,0,0,2.9864118261908317e-5,0
DHARMADHIKARI,4.24421195594508e-5,0,0,0,0,0
DHARMALINGAM,4.24421195594508e-5,0,0,0,0,0
DHARMARAJ,6.366317933917619e-5,0,0,0,0,0
DHAWAN,7.002949727309382e-4,0,0,0,0,0
DHERE,2.12210597797254e-5,0,0,0,0,0
DHILLON,1.909895380175286e-4,0,0,0,0,0
DHILLONJATSCASTE,2.5465271735670476e-4,0,0,0,0,0
DHIMAN,4.24421195594508e-5,0,0,0,0,0
DHINDSA,4.24421195594508e-5,0,0,0,0,0
DHINGRA,1.2732635867835238e-4,0,0,0,0,0
DHIR,6.366317933917619e-5,0,0,0,0,0
DHOLAKIA,2.7587377713643023e-4,0,0,0,0,0
DHONDUP,4.24421195594508e-5,1.2690892169719533e-4,0,0,0,0
DHONI,4.24421195594508e-5,0,0,0,0,0
DHRUV,2.12210597797254e-4,0,0,0,0,0
DHRUVA,1.06105298898627e-4,0,0,0,0,0
DHULIPALA,2.12210597797254e-5,0,0,0,0,0
DHUME,2.12210597797254e-5,0,0,0,0,0
DI,0,3.3842379119252086e-4,0,0,0,0
DIA,2.12210597797254e-5,0,0,6.225487144369047e-6,2.9864118261908317e-5,0
DIAGNE,0,0,0,6.225487144369047e-6,0,0
DIAMOND,2.12210597797254e-5,0,1.422475106685633e-4,1.2450974288738094e-5,0,0
DIAN,2.12210597797254e-5,2.1151486949532554e-5,0,0,0,0
DIANA,0,0,0,1.2450974288738094e-5,0,0
DIAO,0,2.5381784339439066e-4,0,0,0,1.7337031900138697e-4
DIAR,0,2.1151486949532554e-5,0,0,0,0
DIAS,3.395369564756064e-4,4.230297389906511e-5,0,0,0,0
DIAWARA,0,0,0,6.225487144369047e-6,0,0
DIAZ,2.12210597797254e-5,2.1151486949532554e-5,0.003982930298719773,0,0,0
DICE,0,0,0,6.225487144369047e-6,0,0
DICHTER,0,2.1151486949532554e-5,0,0,0,0
DICK,2.12210597797254e-5,0,0,0,0,0
DICKER,0,2.1151486949532554e-5,0,0,0,0
DICKIE,2.12210597797254e-5,0,0,0,0,0
DICKINSON,2.12210597797254e-5,0,0,6.225487144369047e-6,0,0
DICKSON,0,0,0,1.2450974288738094e-5,0,0
DICKY,2.12210597797254e-5,0,0,0,0,0
DIDI,2.12210597797254e-5,0,0,0,0,0
DIE,0,0,0,6.225487144369047e-6,0,0
DIEGO,0,0,1.422475106685633e-4,0,0,0
DIEM,0,0,0,0,2.9864118261908317e-5,3.4674063800277393e-4
DIEN,0,0,0,0,0,1.7337031900138697e-4
DIENG,0,0,0,0,0,1.7337031900138697e-4
DIEP,0,0,0,0,0,0.0013869625520110957
DIERKER,0,0,0,0,0,1.7337031900138697e-4
DIESEL,0,0,0,6.225487144369047e-6,0,0
DIETRICH,2.12210597797254e-5,4.230297389906511e-5,0,0,0,0
DIETZ,0,0,0,0,2.9864118261908317e-5,0
DIEU,0,0,0,0,0,6.934812760055479e-4
DIGBY,0,0,0,6.225487144369047e-6,0,0
DIGHE,1.2732635867835238e-4,0,0,0,0,0
DIKSHIT,4.24421195594508e-5,0,0,0,0,0
DILGER,2.12210597797254e-5,0,0,0,0,0
DILLINGER,0,0,1.422475106685633e-4,0,0,0
DILSHAD,2.12210597797254e-5,0,0,0,0,0
DIMACALI,0,0,1.422475106685633e-4,0,0,0
DIMACULANGAN,0,0,2.844950213371266e-4,0,0,0
DIMALANTA,0,0,2.844950213371266e-4,0,0,0
DIMARANAN,0,0,4.267425320056899e-4,0,0,0
DIMAYUGA,0,0,1.422475106685633e-4,0,0,0
DIN,6.366317933917619e-5,0,0,0,0,0
DINANATH,6.366317933917619e-5,0,0,0,0,0
DINDA,6.366317933917619e-5,0,0,0,0,0
DINESH,4.032001358147826e-4,0,0,0,0,0
DING,0,0.00505520538093828,0,6.225487144369047e-6,0,0.0012135922330097086
DINGEL,0,0,1.422475106685633e-4,0,0,0
DINH,0,0,0,0,0,0.0078016643550624125
DINIZ,0,2.1151486949532554e-5,0,0,0,0
DINO,0,0,1.422475106685633e-4,6.225487144369047e-6,0,0
DIOKNO,0,0,0.0011379800853485065,0,0,0
DIONES,0,0,1.422475106685633e-4,0,0,0
DIONISIO,0,0,5.689900426742532e-4,0,0,0
DIOP,0,0,0,6.225487144369047e-6,0,0
DIP,2.12210597797254e-5,0,0,0,0,0
DIRAVIAM,2.12210597797254e-5,0,0,0,0,0
DISCHER,0,0,1.422475106685633e-4,0,0,0
DISTANCE,0,0,0,6.225487144369047e-6,0,0
DISTRITO,0,0,1.422475106685633e-4,0,0,0
DITTA,2.12210597797254e-5,0,0,0,0,0
DIVAKARAN,6.366317933917619e-5,0,0,0,0,0
DIVAN,6.366317933917619e-5,0,0,0,0,0
DIVECHA,8.48842391189016e-5,0,0,0,0,0
DIVI,2.12210597797254e-5,0,0,0,0,0
DIVINA,0,0,1.422475106685633e-4,0,0,0
DIVINE,0,0,1.422475106685633e-4,0,0,0
DIWA,0,0,1.422475106685633e-4,0,0,0
DIWADKAR,2.12210597797254e-5,0,0,0,0,0
DIWAN,6.366317933917619e-5,0,0,0,0,0
DIXIT,4.032001358147826e-4,0,0,0,0,0
DIXON,4.24421195594508e-5,0,0,0,0,0
DIZON,0,0,0.0019914651493598864,6.225487144369047e-6,0,0
DMITRI,0,0,0,0,2.9864118261908317e-5,0
DO,2.12210597797254e-5,0,0,1.867646143310714e-5,0.0016126623861430491,0.013176144244105409
DOAN,0,0,0,6.225487144369047e-6,2.9864118261908317e-5,0.004507628294036061
DOBAL,2.12210597797254e-5,0,0,0,0,0
DOBASHI,0,0,0,1.182842557430119e-4,0,0
DOBBIE,2.12210597797254e-5,0,0,0,0,0
DOBBINS,0,0,1.422475106685633e-4,0,0,0
DOBBS,2.12210597797254e-5,0,0,0,0,0
DOBSON,0,2.1151486949532554e-5,0,0,0,0
DOCTOLERO,0,0,1.422475106685633e-4,0,0,0
DOCTOR,2.12210597797254e-5,0,0,0,0,0
DOCTORA,0,0,1.422475106685633e-4,0,0,0
DODDA,2.12210597797254e-5,0,0,0,0,0
DODDAMANI,2.12210597797254e-5,0,0,0,0,0
DODDAPANENI,4.24421195594508e-5,0,0,0,0,0
DODEN,0,0,0,6.225487144369047e-6,0,0
DODHIA,2.12210597797254e-5,0,0,0,0,0
DODIYA,4.24421195594508e-5,0,0,0,0,0
DODO,0,0,0,2.4901948577476188e-5,0,0
DOEL,2.12210597797254e-5,0,0,0,0,0
DOGAUCHI,0,0,0,1.2450974288738094e-5,0,0
DOGRA,1.909895380175286e-4,0,0,0,0,0
DOHA,2.12210597797254e-5,0,0,0,0,0
DOHERTY,0,0,1.422475106685633e-4,0,0,0
DOHI,0,0,0,8.093133287679762e-5,0,0
DOI,0,0,0,0.0010521073273983689,2.9864118261908317e-5,0
DOJIMA,0,0,0,1.867646143310714e-5,0,0
DOKE,0,0,0,4.357841001058333e-5,0,0
DOKI,0,0,0,2.4901948577476188e-5,2.9864118261908317e-5,0
DOKKA,2.12210597797254e-5,0,0,0,0,0
DOKO,0,0,0,3.112743572184524e-5,0,0
DOLAS,4.24421195594508e-5,0,0,0,0,0
DOLBY,2.12210597797254e-5,0,0,6.225487144369047e-6,0,0
DOLE,2.12210597797254e-5,0,0,0,0,0
DOLING,0,0,0,0,0,1.7337031900138697e-4
DOLKAR,4.24421195594508e-5,6.345446084859767e-5,0,0,0,0
DOLL,0,2.1151486949532554e-5,0,0,0,0
DOLLISON,0,0,0,0,2.9864118261908317e-5,0
DOLMA,1.2732635867835238e-4,1.0575743474766277e-4,0,0,0,0
DOLOR,0,0,2.844950213371266e-4,0,0,0
DOM,2.12210597797254e-5,0,0,0,0,0
DOMAGOSO,0,0,2.844950213371266e-4,0,0,0
DOMAN,0,0,0,1.867646143310714e-5,0,0
DOMANTAY,0,0,1.422475106685633e-4,0,0,0
DOME,0,0,0,6.225487144369047e-6,0,0
DOMEN,0,0,0,1.2450974288738094e-5,0,0
DOMINGO,0,0,0.0011379800853485065,6.225487144369047e-6,0,0
DOMINGUEZ,0,0,5.689900426742532e-4,0,0,0
DOMINIC,6.366317933917619e-5,0,0,0,2.9864118261908317e-5,0
DOMINIQUE,0,0,1.422475106685633e-4,0,0,0
DOMINO,0,0,0,6.225487144369047e-6,0,0
DOMON,0,0,0,4.9803897154952377e-5,0,0
DOMORI,0,0,0,1.867646143310714e-5,0,0
DOMOTO,0,0,0,5.602938429932142e-5,0,0
DOMS,0,0,1.422475106685633e-4,0,0,0
DON,2.12210597797254e-5,0,2.844950213371266e-4,6.225487144369047e-6,0,1.7337031900138697e-4
DONA,0,0,1.422475106685633e-4,0,0,0
DONAIRE,0,0,2.844950213371266e-4,0,0,0
DONALD,0,2.1151486949532554e-5,0,6.225487144369047e-6,0,0
DONAT,0,2.1151486949532554e-5,0,0,0,0
DONDE,2.12210597797254e-5,0,0,0,0,0
DONG,0,0.005118659841786878,0,0,5.67418246976258e-4,0.002600554785020804
DONGRE,8.48842391189016e-5,0,0,0,0,0
DONLEY,0,0,0,6.225487144369047e-6,0,0
DONNELL,0,0,1.422475106685633e-4,0,0,0
DONNELLY,2.12210597797254e-5,0,0,0,0,0
DONNER,0,0,0,0,2.9864118261908317e-5,0
DONO,0,0,0,1.867646143310714e-5,0,0
DONOUE,0,0,0,1.2450974288738094e-5,0,0
DONOVAN,4.24421195594508e-5,0,1.422475106685633e-4,0,0,0
DOO,0,2.1151486949532554e-5,0,6.225487144369047e-6,0,0
DOOMAN,0,0,0,6.225487144369047e-6,0,0
DORA,6.366317933917619e-5,0,0,0,0,0
DORAISWAMY,1.2732635867835238e-4,0,0,0,0,0
DORE,2.12210597797254e-5,0,0,0,0,0
DOREGO,2.12210597797254e-5,0,0,0,0,0
DORIA,2.12210597797254e-5,0,2.844950213371266e-4,0,0,0
DORJEE,1.06105298898627e-4,1.2690892169719533e-4,0,0,0,0
DORLE,2.12210597797254e-5,0,0,0,0,0
DORLIS,0,0,0,6.225487144369047e-6,0,0
DORMITORIO,0,0,4.267425320056899e-4,0,0,0
DOROMAL,0,0,1.422475106685633e-4,0,0,0
DORONILA,0,0,1.422475106685633e-4,0,0,0
DOROSARIO,2.12210597797254e-5,0,0,0,0,0
DORRANCE,2.12210597797254e-5,0,0,0,0,0
DORSEY,2.12210597797254e-5,0,0,0,0,0
DORWARD,2.12210597797254e-5,0,0,0,0,0
DOS,0,2.1151486949532554e-5,0,0,0,0
DOSADO,0,0,1.422475106685633e-4,0,0,0
DOSANJH,4.24421195594508e-5,0,0,0,0,0
DOSDOS,0,0,1.422475106685633e-4,0,0,0
DOSHI,5.30526494493135e-4,2.1151486949532554e-5,0,0,0,0
DOSHO,0,0,0,1.2450974288738094e-5,0,0
DOSS,2.12210597797254e-5,0,0,0,0,0
DOSSA,2.12210597797254e-5,0,0,0,0,0
DOSSABHOY,2.12210597797254e-5,0,0,0,0,0
DOT,0,0,0,6.225487144369047e-6,0,0
DOTA,0,0,0,6.225487144369047e-6,0,0
DOTE,0,0,0,1.2450974288738094e-5,0,0
DOU,0,3.807267650915859e-4,0,0,0,1.7337031900138697e-4
DOUARINOU,0,0,0,0,0,3.4674063800277393e-4
DOUBLE,0,0,0,6.225487144369047e-6,0,0
DOUGLAS,6.366317933917619e-5,0,0,1.2450974288738094e-5,0,0
DOUGLASS,0,0,0,1.2450974288738094e-5,0,0
DOUMA,0,0,0,0,2.9864118261908317e-5,0
DOUTHIT,0,0,1.422475106685633e-4,0,0,0
DOVE,0,0,0,0,2.9864118261908317e-5,0
DOVETON,2.12210597797254e-5,0,0,0,0,0
DOYLE,0,2.1151486949532554e-5,0,0,0,0
DOZONO,0,0,0,1.2450974288738094e-5,0,0
DRAGON,0,2.1151486949532554e-5,0,3.112743572184524e-5,2.9864118261908317e-5,0
DRAINE,2.12210597797254e-5,0,0,0,0,0
DRAKE,0,2.1151486949532554e-5,0,6.225487144369047e-6,0,0
DRBAL,0,2.1151486949532554e-5,0,0,0,0
DREW,2.12210597797254e-5,0,0,0,0,0
DREYER,0,2.1151486949532554e-5,0,0,0,0
DREYFUSS,0,0,1.422475106685633e-4,0,0,0
DRIGO,0,0,1.422475106685633e-4,0,0,0
DRILL,0,0,0,6.225487144369047e-6,0,0
DRING,2.12210597797254e-5,0,0,0,0,0
DROZDZ,0,2.1151486949532554e-5,0,0,0,0
DRURY,2.12210597797254e-5,0,0,0,0,0
DSOUZA,4.24421195594508e-5,0,0,0,0,0
DU,0,0.004145691442108381,1.422475106685633e-4,6.225487144369047e-6,8.959235478572495e-5,0.0024271844660194173
DUA,1.485474184580778e-4,0,0,0,0,0
DUAN,0,0.0018613308515588649,0,0,2.9864118261908317e-5,3.4674063800277393e-4
DUANMU,0,6.345446084859767e-5,0,0,0,0
DUARA,2.12210597797254e-5,0,0,0,0,0
DUBALE,2.12210597797254e-5,0,0,0,0,0
DUBASH,4.24421195594508e-5,0,0,0,0,0
DUBE,1.2732635867835238e-4,0,0,0,0,0
DUBEY,8.700634509687414e-4,0,0,0,0,0
DUBHASHI,2.12210597797254e-5,0,0,0,0,0
DUBOIS,2.12210597797254e-5,0,0,0,0,0
DUBREUIL,0,0,0,0,0,1.7337031900138697e-4
DUC,0,0,0,0,0,5.201109570041609e-4
DUCAT,0,0,1.422475106685633e-4,0,0,0
DUCCI,0,0,0,6.225487144369047e-6,0,0
DUCK,0,0,0,0,2.9864118261908317e-5,0
DUCKWORTH,2.12210597797254e-5,0,0,0,0,0
DUDANI,2.12210597797254e-5,0,0,0,0,0
DUDI,4.24421195594508e-5,0,0,0,0,0
DUENAS,0,0,1.422475106685633e-4,0,0,0
DUFF,0,2.1151486949532554e-5,0,0,0,0
DUGAL,2.12210597797254e-5,0,0,0,0,0
DUGAR,6.366317933917619e-5,0,0,0,0,0
DUGGAL,1.485474184580778e-4,0,0,0,0,0
DUGGIRALA,2.12210597797254e-5,0,0,0,0,0
DUJALI,0,0,2.844950213371266e-4,0,0,0
DUJARDIN,0,2.1151486949532554e-5,0,0,0,0
DUKE,2.12210597797254e-5,0,0,1.2450974288738094e-5,0,0
DUKES,0,0,0,6.225487144369047e-6,0,0
DULAL,2.12210597797254e-5,0,0,0,0,0
DULAY,0,0,5.689900426742532e-4,0,0,0
DULCE,0,0,1.422475106685633e-4,0,0,0
DULL,0,0,1.422475106685633e-4,0,0,0
DUMAS,0,0,1.422475106685633e-4,0,0,0
DUMBLETON,4.24421195594508e-5,0,0,0,0,0
DUMLAO,0,0,1.422475106685633e-4,0,0,0
DUNBAR,2.12210597797254e-5,0,0,0,0,0
DUNCAN,6.366317933917619e-5,0,0,1.2450974288738094e-5,0,0
DUNCIL,0,0,1.422475106685633e-4,0,0,0
DUNDAS,2.12210597797254e-5,0,0,0,0,0
DUNG,4.24421195594508e-5,0,0,0,0,1.7337031900138697e-4
DUNGAN,2.12210597797254e-5,0,0,0,0,0
DUNN,2.12210597797254e-5,2.1151486949532554e-5,0,0,0,0
DUO,0,6.345446084859767e-5,0,0,0,0
DUONG,0,2.1151486949532554e-5,1.422475106685633e-4,0,0,0.014042995839112343
DUPON,0,0,1.422475106685633e-4,0,0,0
DUPONT,0,0,0,0,0,1.7337031900138697e-4
