name,asian_indian,chinese,filipino,japanese,korean,vietnamese
DACANAY,0,0,1,0,0,0
DACOSTA,1,0,0,0,0,0
DACRE,1,0,0,0,0,0
DACUMOS,0,0,1,0,0,0
DACUNHA,1,0,0,0,0,0
DADA,1,0,0,0,0,0
DADABHOY,1,0,0,0,0,0
DADI,1,0,0,0,0,0
DADO,0,0,1,0,0,0
DADON,0,1,0,0,0,0
DADUL,0,1,0,0,0,0
DAE,0,0.2990157706857674,0.7009842293142325,0,0,0
DAEZ,0,0,1,0,0,0
DAFTARY,1,0,0,0,0,0
DAGA,1,0,0,0,0,0
DAGADU,1,0,0,0,0,0
DAGAR,1,0,0,0,0,0
DAGGUBATI,1,0,0,0,0,0
DAGLI,1,0,0,0,0,0
DAGSA,0,0,1,0,0,0
DAGUIO,0,0,1,0,0,0
DAHIYA,1,0,0,0,0,0
DAHLIA,0,0,0,1,0,0
DAHYABHAI,1,0,0,0,0,0
DAI,0.010506445294479526,0.8530319323761965,0,0.0034677501526224662,0.002501742052357289,0.13049213012434435
DAICHI,0,0,0,1,0,0
DAIDO,0,0,0,1,0,0
DAIDOJI,0,0,0,1,0,0
DAIGEN,0,0,0,1,0,0
DAIGO,0,0,0,1,0,0
DAIGOBO,0,0,0,1,0,0
DAIKUHARA,0,0,0,1,0,0
DAIMON,0,0,0,1,0,0
DAINO,0,0,0,1,0,0
DAISY,0,0,1,0,0,0
DAITO,0,0,0,1,0,0
DAIYA,0.9516754831554759,0,0,0.048324516844524185,0,0
DAKE,0.21741936387198443,0,0,0.011040197943232043,0,0.7715404381847836
DAKEN,0,0,0,1,0,0
DALAL,1,0,0,0,0,0
DALE,0,0,0,1,0,0
DALENA,0,0,1,0,0,0
DALISAY,0,0,1,0,0,0
DALIYA,1,0,0,0,0,0
DALMIA,1,0,0,0,0,0
DALRYMPLE,0,0,1,0,0,0
DALTON,0.6774012327242083,0,0,0,0.3225987672757917,0
DALU,0,1,0,0,0,0
DALUPAN,0,0,1,0,0,0
DALUZ,0.17900493530251463,0,0.8209950646974853,0,0,0
DALVI,1,0,0,0,0,0
DALWADI,1,0,0,0,0,0
DALWAI,1,0,0,0,0,0
DALY,0,0,0,0,0,1
DALZIEL,1,0,0,0,0,0
DAM,0.027054439920022506,0,0,0,0.012884135053072107,0.9600614250269054
DAMA,0,0,0,1,0,0
DAMAN,1,0,0,0,0,0
DAMANI,1,0,0,0,0,0
DAMARAJU,1,0,0,0,0,0
DAMES,0,0,0,1,0,0
DAMI,0,0,0,0,1,0
DAMJI,1,0,0,0,0,0
DAMLE,1,0,0,0,0,0
DAMMERS,1,0,0,0,0,0
DAMODARAN,1,0,0,0,0,0
DAMON,0,0,0,0,1,0
DAMURA,0,0,0,1,0,0
DAN,0.2533829941240284,0.4957227523246143,0,0.2508942535513573,0,0
DANAO,0,0,1,0,0,0
DANBARA,0,0,0,1,0,0
DANCE,0,0,0,1,0,0
DAND,1,0,0,0,0,0
DANDA,0,0,0,1,0,0
DANDAN,0,0,1,0,0,0
DANDAPANI,1,0,0,0,0,0
DANDE,1,0,0,0,0,0
DANDEKAR,1,0,0,0,0,0
DANDO,0,0,0,1,0,0
DANDRIDGE,0,0,0,1,0,0
DANDU,1,0,0,0,0,0
DANE,1,0,0,0,0,0
DANENBERG,0,0.9506520803067018,0,0.04934791969329833,0,0
DANG,0.005708895991490046,0.02792245039391961,0,0,0.004078121031653492,0.9622905325829368
DANGAR,1,0,0,0,0,0
DANGE,1,0,0,0,0,0
DANGI,1,0,0,0,0,0
DANGLE,1,0,0,0,0,0
DANGO,0,0,0,1,0,0
DANH,0,0,0,0,0,1
DANI,0.9183343303256273,0.0816656696743727,0,0,0,0
DANIEL,0.8536080943395347,0.1391677696561837,0,0.007224136004281543,0,0
DANIELS,0,0,0,1,0,0
DANIELSEN,0,1,0,0,0,0
DANILA,0,0,1,0,0,0
DANINO,1,0,0,0,0,0
DANISH,1,0,0,0,0,0
DANJO,0,0,0,1,0,0
DANJOU,0,0,0,1,0,0
DANKA,0,0,0,1,0,0
DANKO,0,0,0,1,0,0
DANLEY,0,0,1,0,0,0
DANNA,0,0,0,1,0,0
DANNO,0,0,0,1,0,0
DANNY,0,0,0,1,0,0
DANOIS,0,0,0,0,0,1
DANTA,0,0,0,1,0,0
DANTAS,1,0,0,0,0,0
DANTE,0,0,1,0,0,0
DANTES,0,0,1,0,0,0
DANTON,0,0,1,0,0,0
DANZY,0,0,0,1,0,0
DAO,0,0.07877140694787142,0,4.54332013516166e-4,0,0.9207742610386124
DAPONTE,1,0,0,0,0,0
DAQUIOAG,0,0,1,0,0,0
DAR,0.4783599915615968,0.15597858914373933,0.3656614192946638,0,0,0
DARA,1,0,0,0,0,0
DARBAR,1,0,0,0,0,0
DARDA,1,0,0,0,0,0
DARJI,1,0,0,0,0,0
DARK,0,0,0,1,0,0
DARLING,1,0,0,0,0,0
DARRAS,0,0,0,1,0,0
DARREN,0,0,1,0,0,0
DARSHAN,1,0,0,0,0,0
DARUWALA,1,0,0,0,0,0
DARUWALLA,1,0,0,0,0,0
DARVISH,0,0,0,1,0,0
DARYANANI,1,0,0,0,0,0
DAS,0.9887473239468928,0,0.011252676053107214,0,0,0
DASA,1,0,0,0,0,0
DASANI,1,0,0,0,0,0
DASARI,1,0,0,0,0,0
DASGUPTA,1,0,0,0,0,0
DASH,0.9981228504513289,0,0,0.0018771495486711047,0,0
DASHARATHI,1,0,0,0,0,0
DASI,1,0,0,0,0,0
DASILVA,0.6774012327242083,0,0,0,0.3225987672757917,0
DASO,1,0,0,0,0,0
DASRATH,1,0,0,0,0,0
DASS,0.9968363928991211,0,0,0.003163607100878898,0,0
DASSANI,1,0,0,0,0,0
DASTGIR,1,0,0,0,0,0
DASTIDAR,1,0,0,0,0,0
DASTUR,1,0,0,0,0,0
DASWANI,1,0,0,0,0,0
DATAR,1,0,0,0,0,0
DATE,0.1789140222513165,0,0,0.7358817586856118,0.08520421906307171,0
DATLA,1,0,0,0,0,0
DATO,0,0,1,0,0,0
DATTA,1,0,0,0,0,0
DATTANI,1,0,0,0,0,0
DATU,0,0,1,0,0,0
DAUDEN,0,0,1,0,0,0
DAUNT,1,0,0,0,0,0
DAVAO,0,0,1,0,0,0
DAVE,0.830674002746302,0,0.16932599725369796,0,0,0
DAVENPORT,0.6715446750914259,0.32845532490857426,0,0,0,0
DAVID,0.3233192166673257,0.021811970849443824,0.6136070030282047,0.0016983743182105938,0,0.039563435136815206
DAVIDE,0,0,1,0,0,0
DAVIDGE,0,0,0,1,0,0
DAVIDSON,0.1758088788309709,0,0.8063365493599197,0.017854571809109404,0,0
DAVIES,0.41820677569305226,0.10227334642369687,0.4795198778832509,0,0,0
DAVILA,0,0,1,0,0,0
DAVIS,0.4631121607338244,0,0.531008820680428,0.005879018585747656,0,0
DAVY,0,0,0,0,0,1
DAW,1,0,0,0,0,0
DAWA,0.5055079102021306,0.4944920897978694,0,0,0,0
DAWKINS,0,0,0,1,0,0
DAWOOD,1,0,0,0,0,0
DAWSON,0.8076794263756022,0,0,0,0.19232057362439778,0
DAWUT,0,1,0,0,0,0
DAY,0.9078061877442648,0,0,0.0921938122557352,0,0
DAYA,1,0,0,0,0,0
DAYAL,1,0,0,0,0,0
DAYOC,0,0,1,0,0,0
DAYRIT,0,0,1,0,0,0
DAZA,0,0,1,0,0,0
DAZAI,0,0,0,1,0,0
DE,0.16853989474358808,0.04121678567440473,0.632452748247866,9.725203227300052e-4,0.0072967044230624,0.14952134658834879
DEAKIN,0,0,1,0,0,0
DEAN,0.12314297840114367,0.2409189945580352,0.5647876543103768,0.012505996086606668,0.05864437664383764,0
DEANE,1,0,0,0,0,0
DEAYALA,0,0,1,0,0,0
DEB,1,0,0,0,0,0
DEBBARMA,1,0,0,0,0,0
DEBELEN,0,0,1,0,0,0
DEBI,1,0,0,0,0,0
DEBNATH,1,0,0,0,0,0
DEBOER,1,0,0,0,0,0
DEBOLD,0,0,1,0,0,0
DEBOO,1,0,0,0,0,0
DEBRAGANCA,1,0,0,0,0,0
DEBRITO,1,0,0,0,0,0
DEBROY,1,0,0,0,0,0
DECARLI,0,0,0,1,0,0
DECASTRO,0,0,1,0,0,0
DECENA,0,0,1,0,0,0
DECHAVEZ,0,0,1,0,0,0
DECHEN,0,1,0,0,0,0
DECI,0,1,0,0,0,0
DECLERCQ,0,0,0,0,1,0
DECO,0,0,0,1,0,0
DECOUX,0,0,0,1,0,0
DEDERICK,0,1,0,0,0,0
DEE,0,0.06614744970235739,0.9304188660892461,0.003433684208396521,0,0
DEED,1,0,0,0,0,0
DEEP,0.9899464294807718,0,0,0.010053570519228077,0,0
DEEPAK,1,0,0,0,0,0
DEFENSOR,0,0,1,0,0,0
DEFOREST,0,0,0,1,0,0
DEFRANCESCO,0,0,1,0,0,0
DEGALA,0,0,1,0,0,0
DEGAWA,0,0,0,1,0,0
DEGRASSI,0,0,0,1,0,0
DEGUCHI,0,0.24303859251227866,0,0.7569614074877212,0,0
DEGUERRE,0,0,0,0,0,1
DEGUIA,0,0,1,0,0,0
DEGUZMAN,0,0,1,0,0,0
DEHAVILLAND,0,0,0,1,0,0
DEHESA,0,0,1,0,0,0
DEHLAVI,1,0,0,0,0,0
DEI,0.9516754831554759,0,0,0.048324516844524185,0,0
DEIMLER,1,0,0,0,0,0
DEIPARINE,0,0,1,0,0,0
DEJESUS,0,0.020882884845076388,0.9791171151549236,0,0,0
DEJIMA,0,0,0,1,0,0
DEKA,1,0,0,0,0,0
DEKI,0,0,0,1,0,0
DEKUNE,0,0,0,1,0,0
DEL,0,0,0.989049819802618,0.010950180197381941,0,0
DELA,0,0,1,0,0,0
DELACRUZ,0,0,0.9995389037837299,4.6109621627004856e-4,0,0
DELAFUENTE,0,0,1,0,0,0
DELAMERCED,0,0,1,0,0,0
DELANO,0,1,0,0,0,0
DELAPAZ,0,0,1,0,0,0
DELAPENA,0,0,1,0,0,0
DELARIVA,0,0,1,0,0,0
DELAROCHA,0,0,1,0,0,0
DELAROSA,0,0,1,0,0,0
DELASALAS,0,0,1,0,0,0
DELASERNA,0,0,1,0,0,0
DELATORRE,0,0,1,0,0,0
DELAUNAY,0,0,0,0,0,1
DELAVINA,0,0,1,0,0,0
DELCAMPO,0,0,1,0,0,0
DELCARMEN,0,0,1,0,0,0
DELCASTILLO,0,0,1,0,0,0
DELEON,0,0,1,0,0,0
DELFIERRO,0,0,1,0,0,0
DELFIN,0,0,0,1,0,0
DELGADO,0,0.04525143460275614,0.954748565397244,0,0,0
DELI,0,0,0,1,0,0
DELIGNY,0,1,0,0,0,0
DELIZO,0,0,1,0,0,0
DELLOSA,0,0,1,0,0,0
DELMAR,0,0,1,0,0,0
DELMORAL,0,0,1,0,0,0
DELMUNDO,0,0,1,0,0,0
DELOS,0,0,1,0,0,0
DELOSO,0,0,1,0,0,0
DELOSREYES,0,0,1,0,0,0
DELOSSANTOS,0,0,1,0,0,0
DELPECH,0,0,0,0,0,1
DELPRADO,0,0,1,0,0,0
DELRIO,0,0,1,0,0,0
DELROSARIO,0,0,1,0,0,0
DELUNA,0,0,1,0,0,0
DELVALLE,0,0,1,0,0,0
DEMACHI,0,0,0,1,0,0
DEMARCO,0,0,0,1,0,0
DEMBLA,1,0,0,0,0,0
DEME,0,0,0,1,0,0
DEMELLO,1,0,0,0,0,0
DEMENEZES,1,0,0,0,0,0
DEMESA,0,0,1,0,0,0
DEMI,0.9516754831554759,0,0,0.048324516844524185,0,0
DEMO,0,1,0,0,0,0
DEMON,0,0,0,1,0,0
DEMPSTER,1,0,0,0,0,0
DEMURA,0,0,0,1,0,0
DEN,0,0,0,0.15684447023499942,0,0.8431555297650006
DENBY,0,1,0,0,0,0
DENDA,0,0,0,1,0,0
DENG,0,0.9855256175317746,0,0,0,0.014474382468225367
DENHAM,1,0,0,0,0,0
DENICE,0,0,1,0,0,0
DENIS,1,0,0,0,0,0
DENKA,0,0,0,1,0,0
DENMARK,0,1,0,0,0,0
DENNER,0,0,0,0,1,0
DENNIS,0.17900493530251463,0,0.8209950646974853,0,0,0
DENNISTON,1,0,0,0,0,0
DENNO,0,0,0,1,0,0
DENO,0,0,0,1,0,0
DENORA,0,0,1,0,0,0
DEO,0.8756988257680983,0,0,0,0,0.12430117423190166
DEOCAMPO,0,0,1,0,0,0
DEODHAR,1,0,0,0,0,0
DEOGRACIAS,0,0,1,0,0,0
DEOL,1,0,0,0,0,0
DEORA,1,0,0,0,0,0
DEORAS,1,0,0,0,0,0
DEQUINA,0,0,1,0,0,0
DERASARI,1,0,0,0,0,0
DERBY,1,0,0,0,0,0
DERBYSHIRE,1,0,0,0,0,0
DERIJKE,0,0,0,1,0,0
DERY,0,0,1,0,0,0
DESAI,1,0,0,0,0,0
DESANTOS,0,0,1,0,0,0
DESCHAMPS,0,1,0,0,0,0
DESH,1,0,0,0,0,0
DESHMUKH,1,0,0,0,0,0
DESHPANDE,1,0,0,0,0,0
DESIERTO,0,0,1,0,0,0
DESILVA,0.17900493530251463,0,0.8209950646974853,0,0,0
DESIRAJU,1,0,0,0,0,0
DESOUSA,0,1,0,0,0,0
DESOUZA,1,0,0,0,0,0
DESSA,0,0,1,0,0,0
DESTI,1,0,0,0,0,0
DESTINY,0,0,0,1,0,0
DESUYO,0,0,0,1,0,0
DEUSKAR,1,0,0,0,0,0
DEV,0.9987321505731788,0,0,0.0012678494268212814,0,0
DEVA,1,0,0,0,0,0
DEVADAS,1,0,0,0,0,0
DEVADOSS,1,0,0,0,0,0
DEVAN,1,0,0,0,0,0
DEVANI,1,0,0,0,0,0
DEVARAJ,1,0,0,0,0,0
DEVARAJAN,1,0,0,0,0,0
DEVARAJU,1,0,0,0,0,0
DEVARAKONDA,1,0,0,0,0,0
DEVASHER,1,0,0,0,0,0
DEVASSY,1,0,0,0,0,0
DEVAUGHN,0,0,1,0,0,0
DEVEGA,0,0,1,0,0,0
DEVEN,1,0,0,0,0,0
DEVERA,0,0,1,0,0,0
DEVERE,0,0,0,0,1,0
DEVEYRA,0,0,1,0,0,0
DEVGAN,1,0,0,0,0,0
DEVI,1,0,0,0,0,0
DEVIL,0,0,0,1,0,0
DEVILLA,0,0,1,0,0,0
DEVILLE,1,0,0,0,0,0
DEVINENI,1,0,0,0,0,0
DEVRAJ,1,0,0,0,0,0
DEVRIENDT,0,0,0,1,0,0
DEVULAPALLI,1,0,0,0,0,0
DEWAN,1,0,0,0,0,0
DEWAR,1,0,0,0,0,0
DEWI,0,0.9506520803067018,0,0.04934791969329833,0,0
DEWJI,1,0,0,0,0,0
DEWOLFE,1,0,0,0,0,0
DEWOSKIN,0,0,0,1,0,0
DEXTER,0,0,1,0,0,0
DEY,1,0,0,0,0,0
DHAIRYAWAN,1,0,0,0,0,0
DHAL,1,0,0,0,0,0
DHALI,1,0,0,0,0,0
DHALIWAL,1,0,0,0,0,0
DHALL,1,0,0,0,0,0
DHALLA,1,0,0,0,0,0
DHAM,1,0,0,0,0,0
DHAMI,1,0,0,0,0,0
DHAMIJA,1,0,0,0,0,0
DHANAK,1,0,0,0,0,0
DHANANI,1,0,0,0,0,0
DHANARAJ,1,0,0,0,0,0
DHANARAJAN,1,0,0,0,0,0
DHAND,1,0,0,0,0,0
DHANDA,1,0,0,0,0,0
DHANDAPANI,1,0,0,0,0,0
DHANKHAR,1,0,0,0,0,0
DHANOA,1,0,0,0,0,0
DHANORKAR,1,0,0,0,0,0
DHANRAJ,1,0,0,0,0,0
DHAR,1,0,0,0,0,0
DHARA,1,0,0,0,0,0
DHARAMRAJ,1,0,0,0,0,0
DHARAMSI,1,0,0,0,0,0
DHARANI,1,0,0,0,0,0
DHARIWAL,1,0,0,0,0,0
DHARKER,1,0,0,0,0,0
DHARMA,0.8630038943778835,0,0,0,0.13699610562211653,0
DHARMADHIKARI,1,0,0,0,0,0
DHARMALINGAM,1,0,0,0,0,0
DHARMARAJ,1,0,0,0,0,0
DHAWAN,1,0,0,0,0,0
DHERE,1,0,0,0,0,0
DHILLON,1,0,0,0,0,0
DHILLONJATSCASTE,1,0,0,0,0,0
DHIMAN,1,0,0,0,0,0
DHINDSA,1,0,0,0,0,0
DHINGRA,1,0,0,0,0,0
DHIR,1,0,0,0,0,0
DHOLAKIA,1,0,0,0,0,0
DHONDUP,0.2541538114721833,0.7458461885278166,0,0,0,0
DHONI,1,0,0,0,0,0
DHRUV,1,0,0,0,0,0
DHRUVA,1,0,0,0,0,0
DHULIPALA,1,0,0,0,0,0
DHUME,1,0,0,0,0,0
DI,0,1,0,0,0,0
DIA,0.6548752774534955,0,0,0.03325349022487509,0.3118712323216294,0
DIAGNE,0,0,0,1,0,0
DIAMOND,0.1758088788309709,0,0.8063365493599197,0.017854571809109404,0,0
DIAN,0.5055079102021306,0.4944920897978694,0,0,0,0
DIANA,0,0,0,1,0,0
DIAO,0,0.7678682504863282,0,0,0,0.2321317495136717
DIAR,0,1,0,0,0,0
DIAS,0.8910463684298492,0.10895363157015077,0,0,0,0
DIAWARA,0,0,0,1,0,0
DIAZ,0.007668801243091456,0.007501685881481997,0.9848295128754266,0,0,0
DICE,0,0,0,1,0,0
DICHTER,0,1,0,0,0,0
DICK,1,0,0,0,0,0
DICKER,0,1,0,0,0,0
DICKIE,1,0,0,0,0,0
DICKINSON,0.9516754831554759,0,0,0.048324516844524185,0,0
DICKSON,0,0,0,1,0,0
DICKY,1,0,0,0,0,0
DIDI,1,0,0,0,0,0
DIE,0,0,0,1,0,0
DIEGO,0,0,1,0,0,0
DIEM,0,0,0,0,0.06288121114754713,0.9371187888524528
DIEN,0,0,0,0,0,1
DIENG,0,0,0,0,0,1
DIEP,0,0,0,0,0,1
DIERKER,0,0,0,0,0,1
DIESEL,0,0,0,1,0,0
DIETRICH,0.3382472972944947,0.6617527027055052,0,0,0,0
DIETZ,0,0,0,0,1,0
DIEU,0,0,0,0,0,1
DIGBY,0,0,0,1,0,0
DIGHE,1,0,0,0,0,0
DIKSHIT,1,0,0,0,0,0
DILGER,1,0,0,0,0,0
DILLINGER,0,0,1,0,0,0
DILSHAD,1,0,0,0,0,0
DIMACALI,0,0,1,0,0,0
DIMACULANGAN,0,0,1,0,0,0
DIMALANTA,0,0,1,0,0,0
DIMARANAN,0,0,1,0,0,0
DIMAYUGA,0,0,1,0,0,0
DIN,1,0,0,0,0,0
DINANATH,1,0,0,0,0,0
DINDA,1,0,0,0,0,0
DINESH,1,0,0,0,0,0
DING,0,0.9037773038506901,0,1.96295695564143e-4,0,0.09602640045374573
DINGEL,0,0,1,0,0,0
DINH,0,0,0,0,0,1
DINIZ,0,1,0,0,0,0
DINO,0,0,0.989049819802618,0.010950180197381941,0,0
DIOKNO,0,0,1,0,0,0
DIONES,0,0,1,0,0,0
DIONISIO,0,0,1,0,0,0
DIOP,0,0,0,1,0,0
DIP,1,0,0,0,0,0
DIRAVIAM,1,0,0,0,0,0
DISCHER,0,0,1,0,0,0
DISTANCE,0,0,0,1,0,0
DISTRITO,0,0,1,0,0,0
DITTA,1,0,0,0,0,0
DIVAKARAN,1,0,0,0,0,0
DIVAN,1,0,0,0,0,0
DIVECHA,1,0,0,0,0,0
DIVI,1,0,0,0,0,0
DIVINA,0,0,1,0,0,0
DIVINE,0,0,1,0,0,0
DIWA,0,0,1,0,0,0
DIWADKAR,1,0,0,0,0,0
DIWAN,1,0,0,0,0,0
DIXIT,1,0,0,0,0,0
DIXON,1,0,0,0,0,0
DIZON,0,0,0.9992098095962552,7.901904037448693e-4,0,0
DMITRI,0,0,0,0,1,0
DO,0.003371947983957744,0,0,5.136659293018831e-4,0.08671442471795665,0.9093999613687838
DOAN,0,0,0,5.472316561956499e-4,0.005132267615490117,0.9943205007283142
DOBAL,1,0,0,0,0,0
DOBASHI,0,0,0,1,0,0
DOBBIE,1,0,0,0,0,0
DOBBINS,0,0,1,0,0,0
DOBBS,1,0,0,0,0,0
DOBSON,0,1,0,0,0,0
DOCTOLERO,0,0,1,0,0,0
DOCTOR,1,0,0,0,0,0
DOCTORA,0,0,1,0,0,0
DODDA,1,0,0,0,0,0
DODDAMANI,1,0,0,0,0,0
DODDAPANENI,1,0,0,0,0,0
DODEN,0,0,0,1,0,0
DODHIA,1,0,0,0,0,0
DODIYA,1,0,0,0,0,0
DODO,0,0,0,1,0,0
DOEL,1,0,0,0,0,0
DOGAUCHI,0,0,0,1,0,0
DOGRA,1,0,0,0,0,0
DOHA,1,0,0,0,0,0
DOHERTY,0,0,1,0,0,0
DOHI,0,0,0,1,0,0
DOI,0,0,0,0.9474230575126874,0.052576942487312546,0
DOJIMA,0,0,0,1,0,0
DOKE,0,0,0,1,0,0
DOKI,0,0,0,0.2989849132456649,0.701015086754335,0
DOKKA,1,0,0,0,0,0
DOKO,0,0,0,1,0,0
DOLAS,1,0,0,0,0,0
DOLBY,0.9516754831554759,0,0,0.048324516844524185,0,0
DOLE,1,0,0,0,0,0
DOLING,0,0,0,0,0,1
DOLKAR,0.4052992689530575,0.5947007310469424,0,0,0,0
DOLL,0,1,0,0,0,0
DOLLISON,0,0,0,0,1,0
DOLMA,0.5509114709638893,0.44908852903611074,0,0,0,0
DOLOR,0,0,1,0,0,0
DOM,1,0,0,0,0,0
DOMAGOSO,0,0,1,0,0,0
DOMAN,0,0,0,1,0,0
DOMANTAY,0,0,1,0,0,0
DOME,0,0,0,1,0,0
DOMEN,0,0,0,1,0,0
DOMINGO,0,0,0.9986179858341953,0.0013820141658047774,0,0
DOMINGUEZ,0,0,1,0,0,0
DOMINIC,0.8630038943778835,0,0,0,0.13699610562211653,0
DOMINIQUE,0,0,1,0,0,0
DOMINO,0,0,0,1,0,0
DOMON,0,0,0,1,0,0
DOMORI,0,0,0,1,0,0
DOMOTO,0,0,0,1,0,0
DOMS,0,0,1,0,0,0
DON,0.07260960481539716,0,0.6660389234780882,0.003686996390136769,0,0.2576644753163778
DONA,0,0,1,0,0,0
DONAIRE,0,0,1,0,0,0
DONALD,0,0.9506520803067018,0,0.04934791969329833,0,0
DONAT,0,1,0,0,0,0
DONDE,1,0,0,0,0,0
DONG,0,0.7917160228424426,0,0,0.03026167740334711,0.1780222997542103
DONGRE,1,0,0,0,0,0
DONLEY,0,0,0,1,0,0
DONNELL,0,0,1,0,0,0
DONNELLY,1,0,0,0,0,0
DONNER,0,0,0,0,1,0
DONO,0,0,0,1,0,0
DONOUE,0,0,0,1,0,0
DONOVAN,0.30365425952451114,0,0.6963457404754888,0,0,0
DOO,0,0.9506520803067018,0,0.04934791969329833,0,0
DOOMAN,0,0,0,1,0,0
DORA,1,0,0,0,0,0
DORAISWAMY,1,0,0,0,0,0
DORE,1,0,0,0,0,0
DOREGO,1,0,0,0,0,0
DORIA,0.09830061529148186,0,0.9016993847085182,0,0,0
DORJEE,0.4600133205585588,0.5399866794414412,0,0,0,0
DORLE,1,0,0,0,0,0
DORLIS,0,0,0,1,0,0
DORMITORIO,0,0,1,0,0,0
DOROMAL,0,0,1,0,0,0
DORONILA,0,0,1,0,0,0
DOROSARIO,1,0,0,0,0,0
DORRANCE,1,0,0,0,0,0
DORSEY,1,0,0,0,0,0
DORWARD,1,0,0,0,0,0
DOS,0,1,0,0,0,0
DOSADO,0,0,1,0,0,0
DOSANJH,1,0,0,0,0,0
DOSDOS,0,0,1,0,0,0
DOSHI,0.9623450395067393,0.037654960493260746,0,0,0,0
DOSHO,0,0,0,1,0,0
DOSS,1,0,0,0,0,0
DOSSA,1,0,0,0,0,0
DOSSABHOY,1,0,0,0,0,0
DOT,0,0,0,1,0,0
DOTA,0,0,0,1,0,0
DOTE,0,0,0,1,0,0
DOU,0,0.8322667638007083,0,0,0,0.16773323619929165
DOUARINOU,0,0,0,0,0,1
DOUBLE,0,0,0,1,0,0
DOUGLAS,0.9672562128727898,0,0,0.03274378712721025,0,0
DOUGLASS,0,0,0,1,0,0
DOUMA,0,0,0,0,1,0
DOUTHIT,0,0,1,0,0,0
DOVE,0,0,0,0,1,0
DOVETON,1,0,0,0,0,0
DOYLE,0,1,0,0,0,0
DOZONO,0,0,0,1,0,0
DRAGON,0,0.5726108650717995,0,0.14861985562560834,0.2787692793025922,0
DRAINE,1,0,0,0,0,0
DRAKE,0,0.9506520803067018,0,0.04934791969329833,0,0
DRBAL,0,1,0,0,0,0
DREW,1,0,0,0,0,0
DREYER,0,1,0,0,0,0
DREYFUSS,0,0,1,0,0,0
DRIGO,0,0,1,0,0,0
DRILL,0,0,0,1,0,0
DRING,1,0,0,0,0,0
DROZDZ,0,1,0,0,0,0
DRURY,1,0,0,0,0,0
DSOUZA,1,0,0,0,0,0
DU,0,0.7747385595570604,0.0185328943075142,2.0518534878942134e-4,0.005773054841632693,0.20075030594500332
DUA,1,0,0,0,0,0
DUAN,0,0.9191349193970231,0,0,0.0050848942078592085,0.0757801863951177
DUANMU,0,1,0,0,0,0
DUARA,1,0,0,0,0,0
DUBALE,1,0,0,0,0,0
DUBASH,1,0,0,0,0,0
DUBE,1,0,0,0,0,0
DUBEY,1,0,0,0,0,0
DUBHASHI,1,0,0,0,0,0
DUBOIS,1,0,0,0,0,0
DUBREUIL,0,0,0,0,0,1
DUC,0,0,0,0,0,1
DUCAT,0,0,1,0,0,0
DUCCI,0,0,0,1,0,0
DUCK,0,0,0,0,1,0
DUCKWORTH,1,0,0,0,0,0
DUDANI,1,0,0,0,0,0
DUDI,1,0,0,0,0,0
DUENAS,0,0,1,0,0,0
DUFF,0,1,0,0,0,0
DUGAL,1,0,0,0,0,0
DUGAR,1,0,0,0,0,0
DUGGAL,1,0,0,0,0,0
DUGGIRALA,1,0,0,0,0,0
DUJALI,0,0,1,0,0,0
DUJARDIN,0,1,0,0,0,0
DUKE,0.9078061877442648,0,0,0.0921938122557352,0,0
DUKES,0,0,0,1,0,0
DULAL,1,0,0,0,0,0
DULAY,0,0,1,0,0,0
DULCE,0,0,1,0,0,0
DULL,0,0,1,0,0,0
DUMAS,0,0,1,0,0,0
DUMBLETON,1,0,0,0,0,0
DUMLAO,0,0,1,0,0,0
DUNBAR,1,0,0,0,0,0
DUNCAN,0.9672562128727898,0,0,0.03274378712721025,0,0
DUNCIL,0,0,1,0,0,0
DUNDAS,1,0,0,0,0,0
DUNG,0.3604494673191745,0,0,0,0,0.6395505326808254
DUNGAN,1,0,0,0,0,0
DUNN,0.5055079102021306,0.4944920897978694,0,0,0,0
DUO,0,1,0,0,0,0
DUONG,0,0.003338555232316831,0.01565318485497531,0,0,0.9810082599127078
DUPON,0,0,1,0,0,0
DUPONT,0,0,0,0,0,1
DUQUE,0,0,1,0,0,0
DURAI,1,0,0,0,0,0
DURAIRAJ,1,0,0,0,0,0
DURAISAMY,1,0,0,0,0,0
DURAN,0,0,0.9963230981086874,0.003676901891312626,0,0
DURAND,1,0,0,0,0,0
DURANI,1,0,0,0,0,0
DURANO,0,0,1,0,0,0
DURBROW,0,0,0,1,0,0
DURGA,1,0,0,0,0,0
DURIA,0,0,0,1,0,0
DURIAS,0,0,1,0,0,0
DURRANI,1,0,0,0,0,0
DURRELL,1,0,0,0,0,0
DURST,0,0,0,0,1,0
DUSTY,0,0,0,1,0,0
DUTERTE,0,0,1,0,0,0
DUTT,1,0,0,0,0,0
DUTTA,1,0,0,0,0,0
DUTTON,1,0,0,0,0,0
DUUS,0,0,0,1,0,0
DUVAL,0,0,1,0,0,0
DUVVURI,1,0,0,0,0,0
DUXBURY,1,0,0,0,0,0
DUY,0,0,0,0,0,1
DWIVEDI,1,0,0,0,0,0
DY,0,0,1,0,0,0
DYANAND,1,0,0,0,0,0
DYCE,1,0,0,0,0,0
DYLAN,0,0,1,0,0,0
DYSON,1,0,0,0,0,0
DZUNG,0,0,0,0,0,1
EAGLE,0,0,0,1,0,0
EAGLESON,0,1,0,0,0,0
