GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
54105,0,0,0,0,1,0
54107,0.18763326226012794,0.32409381663113007,0.3070362473347548,0.01279317697228145,0.04904051172707889,0.11940298507462686
12001,0.3578830010493179,0.24232686253934943,0.1873688352570829,0.017116998950682055,0.0978488982161595,0.09745540398740818
12003,0.631578947368421,0.11278195488721804,0.06015037593984962,0.07518796992481203,0.08270676691729323,0.03759398496240601
12005,0.11680532445923461,0.07088186356073212,0.31048252911813645,0.005324459234608985,0.1274542429284526,0.36905158069883526
12007,0.26785714285714285,0.375,0.2857142857142857,0,0,0.07142857142857142
12009,0.22242229703280356,0.22602364362326782,0.27706881703593517,0.062475534330227823,0.062475534330227823,0.14953417364753777
12011,0.44125794362066156,0.25101841290532834,0.12691868991363858,0.022339905491282386,0.043343653250773995,0.11512139481831514
12013,0,0,0.2903225806451613,0,0.06451612903225806,0.6451612903225806
12015,0.15526552655265527,0.21602160216021601,0.3937893789378938,0.06930693069306931,0.04455445544554455,0.12106210621062106
12017,0.06325143753267119,0.09775222164140095,0.6706743335075798,0.017250392054364874,0.07109252483010978,0.0799790904338735
12019,0.08343688975679034,0.06373158175039943,0.6987395703887804,0.049529557962009585,0.034972483578909995,0.06958991656311024
12021,0.3054552747693542,0.18953068592057762,0.20296831127156037,0.03931006819093462,0.08644203770557561,0.1762936221419976
12023,0.14098360655737704,0.036065573770491806,0.4737704918032787,0.009836065573770493,0.08032786885245902,0.25901639344262295
12027,0,0.09259259259259259,0.6111111111111112,0,0.2962962962962963,0
12029,0.775,0,0.225,0,0,0
12031,0.31152374056067034,0.10026378400744802,0.39924485362573703,0.028783490224475017,0.03522292334747078,0.12496120823419882
12033,0.059746600023247706,0.2115541090317331,0.40822968731837733,0.053585958386609324,0.047192839707078924,0.21969080553295361
12035,0.19030004110152077,0.21043978627209206,0.32470201397451703,0.06411837237977805,0.0509658857377723,0.15947390053431976
12037,0,0,0,1,0,0
12039,0,0,1,0,0,0
12041,0,0.14893617021276595,0.851063829787234,0,0,0
12043,0.08620689655172414,0,0.9137931034482759,0,0,0
12045,0.8771929824561403,0,0.12280701754385964,0,0,0
12047,0,0,0.6379310344827587,0,0.29310344827586204,0.06896551724137931
12049,0.014285714285714285,0,0.9285714285714286,0,0,0.05714285714285714
12051,0.5289017341040463,0.16184971098265896,0.24855491329479767,0.02023121387283237,0,0.04046242774566474
12053,0.29597035664659566,0.12691060676239,0.3872163038443724,0.02825382121352478,0.04075961093098657,0.12088930060213061
12055,0.25,0.0781733746130031,0.5719814241486069,0.015479876160990712,0.009287925696594427,0.07507739938080496
12057,0.510314470101093,0.15348602976834408,0.12506061849516917,0.021804006416234565,0.03976573283097699,0.1495691423881822
12059,0,0.008264462809917356,0,0,0,0.9917355371900827
12061,0.24616858237547892,0.1839080459770115,0.11973180076628352,0.09243295019157088,0.016283524904214558,0.3414750957854406
12063,0.8140703517587939,0,0.16080402010050251,0,0.02512562814070352,0
12065,0.16,0,0.28,0.56,0,0
12067,0,0,1,0,0,0
12069,0.45859269282814613,0.14235453315290933,0.10730717185385656,0.0456021650879567,0.031529093369418136,0.21461434370771312
12071,0.25542324379211667,0.2571771439121204,0.25320779100895413,0.025662328071632972,0.04393981353272408,0.16458967968245178
12073,0.3845633039945836,0.28345745881290907,0.13845633039945837,0.029225908372827805,0.05258406680207628,0.11171293161814488
12075,0.2801418439716312,0.30851063829787234,0.2375886524822695,0.14893617021276595,0.024822695035460994,0
12077,0,0.375,0,0,0,0.625
12079,0.0625,0,0,0,0.6875,0.25
12081,0.2513523260007212,0.17393917538165646,0.17333814160355812,0.02512321192451016,0.032095203750450774,0.34415194133910326
12083,0.38758976247468235,0.17142331062419444,0.1421469342662493,0.0644448536181182,0.07954336218007733,0.15485177683667833
12085,0.31270823417420274,0.24464540694907186,0.3479295573536411,0.00475963826749167,0.012375059495478343,0.07758210376011423
12086,0.3283299846353859,0.34948587637395107,0.17500886420044912,0.030788322893275027,0.06018792104952133,0.056199030847417564
12087,0.2579185520361991,0.23076923076923078,0.20361990950226244,0.00904977375565611,0.08446455505279035,0.21417797888386123
12089,0.22355507088331517,0.21155943293347873,0.4536532170119956,0.026172300981461286,0.04580152671755725,0.03925845147219193
12091,0.18576936558009113,0.10725552050473186,0.46862951279355064,0.041359971959341046,0.10532772520154224,0.09165790396074308
12093,0,0.09554140127388536,0.60828025477707,0,0.06050955414012739,0.2356687898089172
12095,0.3779905016325319,0.20719798159691302,0.14473137429504304,0.018061739388542594,0.035514989611160584,0.21650341347580884
