GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01887,1.2802978000216137e-4,1.0715294391477721e-4,1.1904377239510968e-5,2.1204326212655537e-5,0,3.515520757818438e-5
01890,2.143007428710013e-4,5.173145438004807e-4,1.6326003071329326e-5,1.7228515047782623e-5,7.454877658680459e-5,0
01901,0,2.128866435392925e-6,0,0,0,0
01902,4.8871582688997076e-5,9.698169316789992e-6,1.326487749545508e-5,2.3854866989237478e-5,6.43830343249676e-5,1.0972686001675731e-4
01904,5.4378239893391115e-5,3.7846514406985332e-6,4.0815007678323316e-6,0,5.421729206313061e-6,2.6100078353500528e-5
01905,3.212216702563188e-6,1.3719361472532183e-5,2.0407503839161658e-6,0,0,3.515520757818438e-5
01906,1.2619422760069669e-5,1.0313175175903503e-4,1.1904377239510968e-5,0,3.7274388293402296e-5,4.740626476452136e-5
01907,6.67682186032777e-5,1.3955902187575841e-5,1.7006253199301382e-6,5.831189708480273e-5,8.810309960258725e-6,6.391855923306252e-6
01908,0,0,0,0,5.421729206313061e-6,0
01913,7.342209605858716e-6,5.203895730960483e-6,1.2244502303496996e-5,0,2.710864603156531e-5,4.793891942479689e-6
01915,3.739938017984283e-5,5.5823608750303364e-5,6.326326190140114e-5,5.6986626696511756e-5,1.158894617849417e-4,7.297368845774637e-5
01921,0,6.623140021222433e-6,0,4.2408652425311074e-5,0,0
01923,1.2848866810252753e-5,4.5415817288382395e-5,4.18353828702814e-5,4.903500436676593e-5,2.1686916825252245e-5,3.3024588937082297e-5
01930,8.971262362158619e-5,2.223482721410388e-5,2.4148879543007965e-5,0,0,3.089397029598022e-5
01938,4.588881003661698e-6,2.530985650967144e-5,2.3808754479021938e-6,1.1927433494618739e-5,7.997050579311766e-5,0
01940,7.158654365712248e-5,1.601380640845567e-4,5.442001023776443e-6,1.4577974271200682e-5,1.8298336071306583e-5,5.3265466027552095e-6
01944,2.2944405018308487e-7,0,5.442001023776443e-6,2.9155948542401364e-5,0,0
01945,0,2.5546397224715098e-5,5.101875959790415e-6,2.6505407765819423e-5,8.132593809469592e-6,1.3849021167163544e-5
01949,0,2.7438722945064365e-5,0,0,0,0
01950,1.3078310860435838e-5,1.6557850053056082e-6,2.0407503839161658e-6,2.3854866989237478e-5,7.454877658680459e-6,5.3265466027552095e-6
01951,9.40720605750648e-6,0,4.7617508958043875e-6,0,1.3554323015782654e-5,1.118574786578594e-5
01952,0,4.1158084417596545e-5,7.142626343706581e-6,0,0,3.728582621928647e-6
01960,6.424433405126376e-6,9.745477459798723e-5,1.1564252175524941e-5,2.1204326212655537e-5,3.7274388293402296e-5,2.9296006315153653e-5
01966,0,1.1827035752182917e-6,0,1.3252703882909711e-5,0,0
01969,0,3.075029295567558e-6,4.4216258318183596e-6,0,2.4397781428408777e-5,0
