GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01033,0,0,0.5806451612903226,0,0.41935483870967744,0
01034,0,0.25,0.25,0,0,0.5
01035,0.06422018348623854,0.6788990825688074,0.07339449541284404,0.1834862385321101,0,0
01036,0.6363636363636364,0,0,0,0.36363636363636365,0
01037,0,0,0.18181818181818182,0,0.8181818181818182,0
01038,0.15789473684210525,0.8421052631578947,0,0,0,0
01040,0.7016574585635359,0.12154696132596685,0.055248618784530384,0,0.11049723756906077,0.011049723756906077
01053,0,1,0,0,0,0
01054,0.6274509803921569,0.11764705882352941,0,0.0784313725490196,0.17647058823529413,0
01056,0,0.1301775147928994,0.621301775147929,0.11242603550295859,0.1301775147928994,0.005917159763313609
01057,0,0.20833333333333334,0.30952380952380953,0.32142857142857145,0,0.16071428571428573
01060,0.34310850439882695,0.4604105571847507,0,0.017595307917888565,0.12316715542521994,0.05571847507331378
01062,0.18018018018018017,0.4864864864864865,0.24324324324324326,0,0,0.09009009009009009
01063,0.16927083333333334,0.6276041666666666,0.013020833333333334,0.052083333333333336,0.06770833333333333,0.0703125
01069,0,1,0,0,0,0
01070,0,0,0,0,1,0
01072,0,1,0,0,0,0
01073,1,0,0,0,0,0
01075,0.10771470160116449,0.6390101892285298,0.13100436681222707,0.018922852983988356,0.07132459970887918,0.03202328966521106
01077,0,0.0945945945945946,0,0.44594594594594594,0,0.4594594594594595
01080,0,1,0,0,0,0
01081,0,0,0,0,0,1
01082,1,0,0,0,0,0
01085,0.26523297491039427,0.557347670250896,0.023297491039426525,0.021505376344086023,0.08243727598566308,0.05017921146953405
01088,0,0,1,0,0,0
01089,0.5258711721224921,0.24287222808870115,0.16156282998944033,0,0.01795142555438226,0.05174234424498416
01095,0.024154589371980676,0.5797101449275363,0.11594202898550725,0,0,0.28019323671497587
01103,0.48214285714285715,0.2857142857142857,0.125,0,0.10714285714285714,0
01104,0.0379746835443038,0.3670886075949367,0.04430379746835443,0,0.5506329113924051,0
01105,0,0,0,0.5,0,0.5
01106,0.5528455284552846,0.24390243902439024,0.10365853658536585,0,0.07723577235772358,0.022357723577235773
01107,0,1,0,0,0,0
01108,0.06632124352331606,0.14715025906735751,0,0,0,0.7865284974093264
01109,0.1328125,0.5078125,0.1875,0.0234375,0,0.1484375
01118,0.04450261780104712,0.09947643979057591,0,0,0,0.856020942408377
01119,0.48519362186788156,0.08428246013667426,0.0979498861047836,0,0,0.3325740318906606
01128,0,0,0.19801980198019803,0,0,0.801980198019802
01129,0.803680981595092,0.08588957055214724,0,0,0,0.11042944785276074
