GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
23,4.2401260473834087e-4,8.941133281547298e-4,9.302344564964888e-4,8.163503309134377e-4,8.302022847166876e-4,6.839285837937688e-4
24,0.02399915931700013,0.01938783040799006,0.01668537906118766,0.008881785580814707,0.03154226509002781,0.014677831818552256
25,0.02872754230317314,0.040484883807844166,0.004731781264635887,0.012516929992658148,0.017085901877544826,0.028044800518166452
26,0.02723615597698309,0.013021412358443884,0.008451358601471573,0.017430934906663063,0.01855112419555093,0.010323379970799872
27,0.010474809223008374,0.0070313261356421955,0.004164797411261245,0.0049696651638399215,0.009748946829101674,0.014612847949998642
28,0.0014900096618889532,0.0010771936763006983,0.0014342956866711858,0.0012762100140740918,8.281691362643202e-4,0.004110496013346195
29,0.007882091455939514,0.00616630697134012,0.004908304731883301,0.004219577035111016,0.0067758060755897485,0.008540052168197428
30,2.214135084266769e-4,5.085565226276902e-4,7.734380819279764e-4,0.0011503118299234804,6.112999680117977e-4,3.595418956859766e-4
31,0.0018344051812137637,0.0013078181458644183,0.0016019759744418508,0.0022714682908857664,0.0019111595452253542,0.004199981996272483
32,0.00386911501823736,0.009440937901227443,0.04598793450197084,0.01586317120297703,0.009049543761487288,0.007801792809055555
33,0.0024323363759908827,0.0016325847065936363,0.001093153032241212,0.0012178992761517034,0.0018684634277256389,0.0016831887264706462
34,0.09444490715661231,0.03587144826489976,0.0404024462955411,0.017576711751469035,0.06674148652971379,0.011546887725452743
35,0.0010549837427418242,0.0013631680185597112,0.0030675629115692257,0.002270143046842076,0.0014875869509821463,0.002971147695016856
36,0.08654377184450761,0.1700797511242647,0.04062250541559712,0.048821990569563385,0.08327166116361152,0.01587257622155025
37,0.026331228643061005,0.011310533601157333,0.009091128624385611,0.010647010647010647,0.015547486215253493,0.018873019922882258
38,4.123109581790035e-4,2.8029743223898277e-4,9.183301764316342e-4,5.539520102626899e-4,8.803532798750833e-4,4.346462027848251e-4
39,0.022605745600238255,0.013048141143121524,0.007728258618103553,0.013113289812318938,0.010250456780685632,0.008386647626038078
40,0.003744526898987945,0.0028294665691499677,0.002626764426882041,0.002699522116997845,0.0036738992534278885,0.011011037137215568
41,0.006683246293732896,0.009625200938960918,0.007373851194458455,0.017371298924696982,0.010985101088141052,0.016929895722197157
42,0.03518157399077314,0.026531985130280353,0.00932207165764379,0.007482327870677386,0.02563664655205131,0.022079600977740893
44,0.002094135846021016,0.0018473611356847725,0.0011843058053092408,0.0012497051332002788,0.0014509902788395332,5.875180902838996e-4
45,0.005950401997448123,0.0032933174253699216,0.004681443166075931,0.003906819440800023,0.003911099906204084,0.0054133693123801195
46,5.412585143818972e-4,2.75803211806459e-4,6.605174824556421e-4,7.169570276366392e-4,6.628063954717718e-4,4.250584188998657e-4
47,0.008121860488380839,0.004740692942560078,0.004755929947053163,0.005956971976389452,0.007584321443481184,0.006863787952310363
48,0.1100264526045456,0.05082466579557636,0.04799601648776801,0.033161581705271025,0.05766618955449651,0.15026614090100665
49,0.0027007859147050923,0.0032800713019898514,0.003203271704308567,0.008258920880280103,0.004079851227750579,0.005197111520308258
50,4.322725905449319e-4,5.698198432605143e-4,3.6835243743535553e-4,3.7901979649552467e-4,8.512114853911506e-4,4.0375223248884486e-4
51,0.036057361930321975,0.01748961362004252,0.026438045534891614,0.01411915004148014,0.04998156612069853,0.03469233067840496
53,0.032650347229153345,0.03614535917336621,0.03720869801528442,0.04767830495985836,0.046762414404450156,0.04452034181514859
54,7.073760067144507e-4,6.202024196882809e-4,8.785358687862634e-4,9.064669258844016e-4,6.512852209083565e-4,7.723492573995053e-4
55,0.007633374105541051,0.00576371943575299,0.004069563170742409,0.0037888727209115557,0.005023909825799841,0.003472375730336121
56,1.819491317951863e-4,3.0962813400913793e-4,3.3876179841700285e-4,5.062432246898266e-4,2.2432404591120293e-4,1.475453408963193e-4
72,8.386180034191753e-4,4.664527733124675e-4,4.48961419588799e-5,0,1.5316385007834398e-4,5.8059357970031785e-5
