GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
01,0.24756136868712572,0.22252192647632618,0.10848728518838957,0.0480092286291075,0.20492985224014793,0.16849033877890307
02,0.029455081001472753,0.06707725264426295,0.7163207926094524,0.041960101753916186,0.12033739456419869,0.024849377426697013
04,0.3038737883653567,0.20846263173683616,0.21680330085914792,0.05452417367869736,0.07667415818747818,0.13966194717248365
05,0.3658848082733701,0.17836339282933059,0.17475002336230258,0.030028346260474098,0.07482166775690745,0.17615176151761516
06,0.16627095383464516,0.30324657172985353,0.253384184903394,0.050900070417773904,0.09311218488441561,0.1330860342299178
08,0.22583873029991383,0.2324054256886344,0.13675403730160937,0.07403341023431637,0.1533688189676738,0.17759957750785224
09,0.4456951125959808,0.28309232081788915,0.09865859866218338,0.022834651314515956,0.07919358192155204,0.07052573468787864
10,0.49817576836636407,0.2413239543504276,0.11888152710078514,0.022445346020256267,0.05878404016228365,0.06038936399988325
11,0.327223766504517,0.27883947185545516,0.0989402362751911,0.04664697706740792,0.14906184850590687,0.0992876997915219
12,0.34879255253779035,0.19525585289418704,0.21350774241120807,0.02713492380484208,0.050020354553275165,0.1652885737986973
13,0.42078569124341375,0.16477037067380806,0.07027645640140712,0.025628158715366143,0.1536511805338645,0.16488814243214042
15,0.0048847571604904525,0.12131566718044583,0.4410559318362944,0.36067087082414245,0.048262998858190645,0.02380977414043624
16,0.17304419434531979,0.26368377710678015,0.190612132857535,0.1426846006038979,0.1150699972550096,0.11490529783145759
17,0.41361035880835245,0.2095270909120046,0.20864248970369065,0.02743065014983734,0.09271165526193491,0.04807775516418006
18,0.3967600127518918,0.264786321918153,0.1256313025386332,0.047223946710515274,0.08739240591285088,0.07820601016795584
19,0.3055412727919946,0.23005576869833486,0.11713404263734525,0.021417553296681564,0.13538741446821975,0.19046394810742395
20,0.30813907608781427,0.21053960638247501,0.10736888622338663,0.035794889600858575,0.07400451381764808,0.2641530278878174
