GEOID,asian_indian,chinese,filipino,japanese,korean,vietnamese
55127,9.866094157872649e-6,2.625570884263889e-5,5.782078888643623e-5,6.228647005346034e-5,6.167216972181107e-5,6.391855923306252e-6
55129,0,3.0749929275162666e-6,2.4148682417276306e-5,5.300976174762583e-6,3.3885807539456636e-6,2.1306186411020837e-6
55131,1.273414478516121e-4,6.812292024036036e-5,1.612179643068869e-4,0,5.1506427459974085e-5,1.171840252606146e-5
55133,0.00170545762501087,6.121601304932383e-4,2.690367294657121e-4,4.479324867674382e-4,5.869021865833889e-4,3.989583405463652e-4
55135,1.606108351281594e-6,2.1288412575112614e-6,1.768635895349814e-5,7.951464262143873e-6,9.284711265811118e-5,3.195927961653126e-6
55137,3.671104802929358e-6,4.494220432523774e-6,8.503057189181799e-6,1.3252440436906457e-6,1.3554323015782653e-6,0
55139,9.292484032414938e-5,1.461804330157733e-4,7.244604725182892e-5,1.2457294010692068e-4,8.064822194390679e-5,1.4221879429356408e-4
55141,4.1758817133321445e-5,4.5178742242739e-5,2.993076130591993e-5,7.55389104903668e-5,2.9819510634721837e-5,8.522474564408335e-6
41001,9.177762007323395e-7,4.730758350025026e-7,3.7413451632399912e-6,2.9155368961194203e-5,0,0
41003,1.408786468124141e-4,6.436196735209047e-4,1.5305502940527238e-4,5.539520102626899e-4,8.227474070580071e-4,2.700559127596891e-4
41005,5.256563189694474e-4,0.0011890761112787903,6.142608513464931e-4,0.0017029385961424795,0.0015743346182831553,0.0014445594386672128
41007,9.866094157872649e-6,2.625570884263889e-5,5.748066659886896e-5,6.758744622822293e-5,2.1686916825252245e-5,3.089397029598022e-5
41009,3.212216702563188e-6,9.698054617551302e-6,1.8706725816199955e-5,1.3782538054382714e-4,7.454877658680459e-6,1.8642913109643234e-5
41011,4.359436953478612e-6,5.393064519028529e-5,4.829736483455261e-5,6.758744622822293e-5,1.6265187618939185e-5,2.343680505212292e-5
41013,0,0,9.863546339450887e-6,0,1.965376837288485e-5,0
41015,1.1472202509154245e-6,1.111728212255881e-5,1.598574751566178e-5,1.3252440436906457e-5,1.1521174563415255e-5,0
41017,4.8183250538447826e-5,1.2749393753317445e-4,1.319674475761015e-4,4.532334629422008e-4,1.3757637861019394e-4,9.214925622766512e-5
41019,4.24471492838707e-5,4.541528016024025e-5,1.0815888744639247e-4,1.9348563037883425e-4,6.23498858726002e-5,5.4330775348103135e-5
41021,0,1.655765422508759e-6,0,0,5.421729206313061e-6,0
41023,7.571653656041801e-6,7.096137525037539e-7,0,0,1.3554323015782653e-6,0
41027,4.588881003661698e-6,6.623061690035036e-6,1.2924646927556333e-5,1.563787971554962e-4,1.2198890714204388e-5,0
41029,1.5143307312083603e-5,1.203978000081369e-4,2.7175770776625025e-4,3.7371882032076204e-4,2.1009200674463113e-4,1.1611871594006357e-4
41031,0,9.461516700050052e-7,1.1564157777287246e-5,1.3252440436906457e-5,2.5753213729987043e-5,2.6632733013776048e-6
41033,1.032498225823882e-5,4.375951473773149e-5,3.741345163239991e-5,1.2059720797584875e-4,6.777161507891327e-7,1.0067173079207346e-4
41035,5.736101254577122e-6,4.8490273087756515e-5,4.557638653401444e-5,2.2529148742740974e-5,2.304234912683051e-5,6.924510583581772e-6
41037,1.1701646559337328e-5,1.8923033400100104e-6,0,0,8.132593809469592e-6,0
41039,1.9823965935818533e-4,6.864330365886312e-4,5.605215299108641e-4,0.0011768167107972932,7.217677005904263e-4,4.085461244313246e-4
41041,4.588881003661698e-6,2.933070177015516e-5,6.462323463778166e-5,2.9155368961194203e-5,6.506075047575674e-5,3.355724359735782e-5
41043,6.309711380034835e-5,4.5178742242739e-5,8.74114279047889e-5,7.55389104903668e-5,6.573846662654587e-5,0
41045,1.0095538208055735e-5,4.021144597521272e-6,2.3808560129709035e-6,2.5974783256336656e-4,7.454877658680459e-6,3.728582621928647e-6
41047,1.635936077805395e-4,0.00035149534540685943,4.254929817466572e-4,8.335785034814161e-4,4.6084698253661023e-4,5.028259993000918e-4
41049,6.883321505492547e-7,0,2.5169049279978124e-5,0,2.7108646031565306e-6,4.2612372822041674e-6
41051,9.73301660876646e-4,0.003527016887861158,0.0019057051772394247,0.004739072700237748,0.001792559218837256,0.00911531920129499
41053,6.745655075382696e-5,7.119791316787663e-5,1.1224035489719975e-4,1.974613625099062e-4,6.167216972181107e-5,7.776758040022607e-5
41055,0,0,0,9.27670830583452e-6,0,0
41057,0,1.5374964637581333e-5,1.2924646927556333e-5,0,2.7108646031565306e-6,0
41059,0,2.010572298760636e-5,1.768635895349814e-5,2.3324295168955362e-4,1.2605520404677869e-4,3.835113553983751e-5
41061,8.718873906957225e-6,3.760952888269895e-5,1.93869703913345e-5,7.686415453405744e-5,1.558747146815005e-5,2.6632733013776048e-6
41063,0,2.8384550100150154e-6,1.3604891502690877e-6,0,0,0
41065,1.1472202509154245e-6,1.2063433792563815e-5,1.6665992090796325e-5,0,3.795210444419143e-5,0
41067,0.00434888252717019,0.0023544984308074553,0.0024971778353189106,0.00558325315606869,0.004565095991715598,0.004480158347577407
41069,0,2.365379175012513e-7,0,3.9757321310719365e-6,1.3554323015782653e-6,5.326546602755209e-7
41071,1.1701646559337328e-5,1.3624584048072073e-4,8.435032731668345e-5,2.4782063617015073e-4,9.826884186442424e-5,1.017370401126245e-4
31001,9.177762007323395e-7,4.494220432523774e-6,4.081467450807263e-6,1.3252440436906457e-6,6.099445357102194e-6,1.5819843410182972e-4
31003,0,4.730758350025026e-7,1.3604891502690877e-6,0,0,0
31007,0,0,0,0,4.066296904734796e-6,0
31011,0,0,1.7006114378363596e-6,0,6.099445357102194e-6,0
31013,3.212216702563188e-6,0,1.9727092678901774e-5,5.300976174762583e-6,0,0
31017,0,0,3.4012228756727193e-7,0,0,0
31019,9.40720605750648e-6,8.444403654794671e-5,3.4012228756727193e-7,2.438449040390788e-4,5.557272436470888e-5,3.6220516898735425e-5
31021,4.5888810036616974e-7,4.730758350025026e-6,0,9.27670830583452e-6,0,0
31023,0,0,2.0407337254036316e-6,0,0,0
31025,0,1.4428812967576328e-5,2.0407337254036316e-6,1.9878660655359685e-5,1.8298336071306583e-5,2.1306186411020837e-6
31027,9.177762007323395e-7,0,0,7.951464262143873e-6,0,0
31029,1.1472202509154245e-6,0,2.2107948691872676e-5,0,0,0
31031,0,0,0,0,1.762061992051745e-5,3.835113553983751e-5
31033,1.6061083512815943e-5,0,2.3808560129709035e-6,1.3252440436906457e-5,0,0
31037,4.5888810036616974e-7,0,0,0,0,0
31039,1.3766643010985094e-6,0,2.0407337254036316e-6,0,0,0
31041,0,0,0,0,6.777161507891327e-7,0
31043,7.112765555675631e-6,2.7201860512643898e-5,1.3604891502690877e-5,1.3252440436906457e-5,2.033148452367398e-6,0
31045,9.177762007323395e-7,1.1826895875062565e-6,1.3604891502690877e-6,0,0,0
31047,0,4.494220432523774e-6,3.537271790699628e-5,0,1.0843458412626122e-5,2.5034769032949485e-5
31049,0,0,0,5.300976174762583e-6,0,0
31051,0,0,2.0407337254036316e-6,2.6504880873812914e-6,0,0
31053,0,5.9134479375312825e-6,2.6529538430247212e-5,5.300976174762583e-6,1.8976052222095716e-5,0
31055,0.0011557096807721986,5.837755803930882e-4,5.809288671649005e-4,7.779182536464089e-4,9.433808818984727e-4,9.587783884959378e-4
31059,0,0,6.802445751345439e-7,0,0,0
31061,0,0,0,0,6.777161507891327e-7,1.0653093205510419e-6
31065,0,9.461516700050052e-7,3.4012228756727193e-7,0,1.3554323015782653e-6,0
31067,0,1.4901888802578831e-5,0,2.783012491750356e-5,0,0
31069,0,0,0,3.9757321310719365e-6,0,0
31075,4.5888810036616974e-7,0,6.802445751345439e-7,0,6.777161507891327e-7,0
31079,4.359436953478612e-6,1.6084578390085088e-5,1.2924646927556333e-5,6.626220218453228e-6,6.099445357102194e-6,5.8592012630307306e-5
31081,0,0,0,4.63835415291726e-5,0,0
31083,1.606108351281594e-6,0,0,3.710683322333808e-5,1.3554323015782653e-6,0
31087,0,0,1.0203668627018158e-6,0,0,0
31089,2.2944405018308487e-7,5.2038341850275284e-6,0,0,6.777161507891327e-7,0
31093,1.3766643010985094e-6,0,0,2.9155368961194203e-5,0,0
31095,0,0,0,2.6504880873812914e-6,0,0
31097,0,0,6.802445751345439e-7,0,1.3554323015782653e-6,0
31099,0,1.1353820040060062e-5,6.802445751345439e-7,0,0,0
31101,0,2.365379175012513e-7,4.421589738374535e-6,5.300976174762583e-6,9.488026111047858e-6,3.728582621928647e-6
31105,0,0,0,0,6.777161507891327e-7,0
31107,4.5888810036616974e-7,4.021144597521272e-6,2.3808560129709035e-6,2.6504880873812914e-6,7.454877658680459e-6,0
31109,4.598058765669021e-4,4.0306061142213217e-4,2.36384989859254e-4,3.5914113584016496e-4,3.3885807539456634e-4,0.0023282335200643023
31111,5.965545304760207e-6,2.365379175012513e-6,2.5169049279978124e-5,9.409232710203584e-5,2.304234912683051e-5,2.0773531750745317e-5
31119,2.9827726523801034e-6,1.3246123380070071e-5,1.93869703913345e-5,0,5.828358896786541e-5,9.587783884959378e-6
31121,1.3078310860435838e-5,1.8923033400100104e-6,0,5.300976174762583e-6,1.965376837288485e-5,0
31123,3.671104802929358e-6,0,0,0,0,0
31125,1.1472202509154245e-6,0,0,0,0,0
31127,0,0,1.3604891502690877e-6,0,1.2198890714204388e-5,0
31131,0,2.365379175012513e-7,3.0611005881054474e-6,0,6.777161507891327e-6,1.597963980826563e-6
31135,0,0,0,1.4577684480597101e-5,0,0
31137,0,0,1.0203668627018158e-6,0,2.7108646031565306e-6,0
31139,0,4.730758350025026e-7,0,0,0,0
31141,0,4.257682515022523e-6,2.278819326700722e-5,0,2.033148452367398e-5,0
31147,0,0,6.802445751345439e-7,0,0,0
31151,0,9.461516700050052e-7,3.4012228756727193e-6,6.891269027191357e-5,0,2.8763351654878132e-05
31153,1.1793424179410562e-4,7.025176149787164e-5,4.921569501098425e-4,3.710683322333808e-4,3.0429455170432056e-4,4.5648504385612144e-4
31155,1.606108351281594e-6,4.257682515022523e-6,5.101834313509079e-6,0,0,4.634095544397032e-5
31157,1.2619422760069669e-5,8.988440865047549e-6,1.054379091458543e-5,6.228647005346034e-5,0,4.2612372822041674e-6
31159,0,9.934592535052554e-6,3.4012228756727193e-6,2.6504880873812914e-6,0,3.195927961653126e-6
31161,2.9827726523801034e-6,0,6.802445751345439e-7,1.3252440436906457e-6,0,1.2783711846612503e-5
31163,0,0,0,0,6.099445357102194e-6,0
31165,2.2944405018308487e-7,0,0,0,0,0
31167,0,0,5.782078888643623e-6,1.0601952349525166e-5,0,0
31173,0,0,3.0611005881054474e-6,5.300976174762583e-6,0,0
31175,9.177762007323395e-7,9.461516700050052e-7,0,0,0,1.597963980826563e-6
31177,0,0,0,9.27670830583452e-6,0,0
31179,0,1.4192275050075077e-6,6.802445751345439e-6,0,5.421729206313061e-6,0
31181,0,0,1.3604891502690877e-6,0,0,0
31183,0,0,3.4012228756727193e-7,0,0,0
31185,5.277213154210952e-6,1.655765422508759e-6,1.768635895349814e-5,0,0,4.2612372822041674e-6
42001,4.313548143441996e-5,6.386523772533784e-5,3.4692473331861735e-5,1.3252440436906457e-5,2.4397781428408777e-5,8.415943632353231e-5
42003,0.004253892690394394,0.002966895099218195,6.605174824556421e-4,0.0014498169837975662,0.0019436899204632325,0.0011526646848362273
42005,1.4225531111351262e-5,2.956723968765641e-5,2.3808560129709035e-6,5.300976174762583e-6,4.744013055523929e-6,1.171840252606146e-5
42007,4.24471492838707e-5,6.812292024036036e-5,1.4625258365392694e-5,1.3252440436906457e-6,5.9639021269443674e-5,2.8763351654878132e-05
42009,8.94831795714031e-6,9.461516700050052e-6,4.761712025941807e-6,1.4577684480597101e-5,4.066296904734796e-6,1.8110258449367713e-5
42011,4.017565318705816e-4,1.9727262319604356e-4,2.2141960920629404e-4,2.120390469905033e-4,4.3034975575109924e-4,6.168140965990532e-4
42013,3.969382068167368e-5,4.304990098522774e-5,2.108758182917086e-5,5.566024983500712e-5,2.710864603156531e-5,2.1306186411020837e-6
42015,1.1701646559337328e-5,7.096137525037538e-6,2.5169049279978124e-5,2.120390469905033e-5,5.421729206313061e-6,3.941644486038855e-5
42017,0.003928999915335145,0.0011237916460484448,4.0066405475424634e-4,1.8420892207299974e-4,0.0016502388271715381,8.820761174162627e-4
42019,2.606484410079844e-4,1.3459007505821198e-4,2.993076130591993e-5,7.421366644667615e-5,1.0301285491994817e-4,7.190837913719533e-5
42021,1.3766643010985093e-5,3.0040315522658914e-5,8.84317947674907e-5,1.7228172567978392e-5,7.929278964232852e-5,3.5687862238459904e-5
42023,0,0,1.3604891502690877e-6,0,0,0
42025,2.0420520466294555e-5,7.805751277541292e-6,1.3604891502690877e-5,1.5902928524287746e-5,1.0843458412626122e-5,1.0120438545234898e-5
42027,3.2603999531016363e-4,0.0012335452397690256,2.0169251652739226e-4,1.8155843398561845e-4,8.539223499943072e-4,1.3050039176750264e-4
42029,0.004515000019502744,0.0014800177498053293,4.3467628351097354e-4,5.831073792238841e-4,0.0012544525951106846,7.600982002131684e-4
42031,0,1.6084578390085088e-5,3.333198418159265e-5,0,1.3554323015782653e-6,4.793891942479689e-6
42033,7.571653656041801e-6,3.548068762518769e-5,3.979430764537082e-5,5.300976174762583e-6,1.762061992051745e-5,2.237149573157188e-5
42035,6.424433405126376e-6,1.466535088507758e-5,1.8706725816199955e-5,2.6504880873812914e-6,2.710864603156531e-5,1.757760378909219e-5
42037,3.533438372819507e-5,2.1288412575112617e-5,2.823014986808357e-5,4.108256535441001e-5,1.0843458412626122e-5,4.7938919424796884e-5
42039,3.4416607527462732e-6,4.210374931522273e-5,4.591650882158171e-5,5.566024983500712e-5,4.1340685198137094e-5,1.118574786578594e-5
42041,0.0015794928414603563,3.3186269825425556e-4,2.2856217724520674e-4,4.943160282966108e-4,4.6559099559213417e-4,5.086852005631225e-4
42043,7.289437474316606e-4,4.97912316340134e-4,1.744827335220105e-4,3.4986442753433044e-4,1.1385631333257428e-4,0.001135087081047135
42045,0.0025881288860651976,0.0019074417667300904,5.346722360557515e-4,0.00036841784414599947,0.0018603308339161693,0.0016586866120979723
42047,0,1.5138426720080083e-5,1.8026481241065413e-5,1.4577684480597101e-5,0,0
42049,2.755623042698849e-4,1.4830927427328456e-4,1.5475564084310874e-4,8.614086283989197e-5,1.9111595452253542e-4,2.8283962460630164e-4
42051,5.070713509046176e-5,3.2169156780170175e-5,5.680042202373441e-5,1.7228172567978392e-5,4.2018401348926224e-5,0
42053,2.5697733620505505e-5,4.257682515022523e-6,1.7006114378363596e-6,0,0,0
42055,6.653877455309461e-5,6.291908605533285e-5,3.979430764537082e-5,5.168451770393518e-5,6.709389892812413e-5,4.900422874534793e-5
42057,0,7.33267544253879e-6,0,0,0,0
42059,0,8.2788271125437955e-06,0,1.192719639321581e-5,4.744013055523929e-6,0
42061,2.294440501830849e-6,9.461516700050052e-6,1.9727092678901774e-5,0,8.810309960258725e-6,2.2904150391847402e-5
42063,6.011434114796824e-5,4.139413556271897e-5,2.278819326700722e-5,3.9757321310719365e-6,1.016574226183699e-5,1.2251057186336982e-5
42065,1.2389978709886583e-5,4.730758350025026e-6,2.3808560129709035e-6,1.4577684480597101e-5,1.8976052222095716e-5,0
42067,0,2.365379175012513e-6,1.8706725816199955e-5,3.9757321310719365e-6,6.777161507891327e-6,2.6632733013776048e-6
42069,6.435905607635531e-4,1.5280349470580832e-4,1.4761307280419602e-4,5.566024983500712e-5,1.6671817309412665e-4,9.214925622766512e-5
42071,4.632475373196484e-4,5.147065084827228e-4,3.7957647292507547e-4,2.2794197551479105e-4,4.1340685198137093e-4,0.001564406737229205
42073,8.030541756407972e-6,1.111728212255881e-5,1.8706725816199955e-5,5.300976174762583e-6,4.4051549801293626e-5,5.85920126303073e-6
42075,1.1059203218824691e-4,1.0431322161805182e-4,6.734421293831985e-5,6.626220218453228e-6,7.183791198364806e-5,1.1824933458116566e-4
42077,0.001073339266756471,5.922909454231332e-4,1.4285136077825421e-4,3.9094699288874044e-4,8.091930840422244e-4,4.8631370483155065e-4
42079,2.9919504143874267e-4,1.2560163419316443e-4,1.6700004319553053e-4,8.879135092727325e-5,3.0429455170432056e-4,1.5926374342238077e-4
42081,4.588881003661698e-6,8.136904362043044e-5,1.0339717542045067e-4,3.4456345135956785e-5,3.253037523787837e-5,4.2079718161766155e-5
42083,5.277213154210952e-6,1.5138426720080083e-5,9.183301764316343e-6,0,0,2.3969459712398442e-5
42085,3.2810499176181136e-5,4.6361431830245253e-5,7.210592496426165e-5,0,3.659667214261317e-5,2.0773531750745317e-5
42087,8.489429856774141e-6,1.1590357957561313e-5,4.421589738374535e-6,0,3.3885807539456636e-6,6.391855923306252e-6
42089,3.583916063859786e-4,1.2110741376064066e-4,2.1291655201711223e-4,1.3252440436906457e-4,3.415689399977229e-4,1.0493296807427763e-4
42091,0.006035525740066047,0.003026266116511009,0.0011210430598217283,7.394861763793803e-4,0.008224763205976914,0.0026137364179719814
42093,5.0018802939912504e-5,2.9803777605157662e-5,7.822812614047255e-6,0,0,5.326546602755209e-7
42095,7.009515733093243e-4,6.8808880201114e-4,2.748188083543557e-4,1.391506245875178e-4,3.395357915453555e-4,4.5382177055474385e-4
42097,8.259985806591055e-6,2.625570884263889e-5,2.5849293855112667e-5,3.313110109226614e-5,2.6430929880776176e-5,5.85920126303073e-6
42099,1.4225531111351262e-5,2.1288412575112614e-6,3.4012228756727193e-7,7.951464262143873e-6,1.8298336071306583e-5,1.4381675827439066e-5
42101,0.0052076916070054775,0.009567485687090612,0.002171000561541897,7.500881287289055e-4,0.004283166072987318,0.00789287675596267
42103,3.8776044480941346e-05,2.4836481337631385e-5,9.115277306802887e-5,6.891269027191357e-5,2.3720065277619644e-5,2.0240877090469795e-5
42105,1.835552401464679e-6,4.967296267526277e-6,1.7006114378363596e-6,0,2.033148452367398e-6,4.2612372822041674e-6
42107,1.5372751362266687e-5,1.4901888802578831e-5,5.9181278036705314e-5,4.3733053441791306e-5,5.082871130918495e-5,2.8763351654878132e-05
42109,4.359436953478612e-6,1.5611502555082584e-5,7.1425680389127105e-6,0,2.6430929880776176e-5,2.0240877090469795e-5
42111,0,1.5848040472583836e-5,3.0270883593487203e-5,1.3252440436906457e-6,2.1009200674463112e-5,5.85920126303073e-6
42115,2.9827726523801034e-6,1.3009585462568822e-05,1.598574751566178e-5,1.5902928524287746e-5,1.4909755317360919e-5,3.728582621928647e-6
42117,7.801097706224886e-6,9.934592535052554e-6,2.6529538430247212e-5,0,9.488026111047858e-6,0
42119,2.684495387142093e-5,2.6019170925137643e-5,8.84317947674907e-6,1.5902928524287746e-5,1.1521174563415256e-4,5.85920126303073e-6
42121,1.3078310860435838e-5,6.623061690035036e-6,9.863546339450887e-6,1.192719639321581e-5,1.6265187618939185e-5,1.0120438545234898e-5
42123,4.129992903295528e-6,3.311530845017518e-6,1.7006114378363598e-5,3.9757321310719365e-6,1.558747146815005e-5,1.757760378909219e-5
42125,2.0282854036184704e-4,8.065942986792668e-5,6.088188947454168e-5,8.614086283989197e-5,1.6332959234018098e-4,9.587783884959377e-5
42127,6.883321505492547e-7,1.0407668370055057e-5,1.4625258365392694e-5,5.433500579131647e-5,5.082871130918495e-5,5.3265466027552095e-6
42129,2.2416683702887393e-4,2.2991485581121625e-4,1.309470807133997e-4,1.2589818415061134e-4,2.710864603156531e-4,1.7897196585257505e-4
42131,9.40720605750648e-6,9.461516700050052e-7,8.84317947674907e-6,2.6504880873812914e-6,0,0
42133,2.817572936248282e-4,3.6024724835440573e-4,3.197149503132356e-4,8.879135092727325e-5,4.0120796126716656e-4,4.5701769851639695e-4
53001,0,1.4192275050075077e-6,2.686966071781448e-5,1.3252440436906457e-6,0,1.171840252606146e-5
53003,0,4.494220432523774e-6,7.618739241506891e-5,0,8.810309960258725e-6,0
53005,2.3105015853436647e-4,2.8668395601151657e-4,3.2413654005161014e-4,3.723935762770714e-4,4.371269172589906e-4,3.8990321132168133e-4
53007,1.9043856165196045e-5,3.0276853440160166e-5,4.7957242546985346e-5,7.421366644667615e-5,8.810309960258725e-6,7.989819904132814e-5
53009,5.46076839435742e-5,5.109219018027028e-5,9.523424051883615e-5,3.339614990100427e-4,8.403680269785245e-5,3.142662495625574e-5
53011,6.116978377881043e-4,0.0011637665541061562,0.0010846499750520302,0.0020475020475020475,0.0014828429379266223,0.002091202196241695
53015,6.653877455309462e-6,6.173639646782658e-5,1.0373729770801795e-4,1.5505355311180554e-4,4.8795562856817554e-5,1.2890242778667606e-4
53017,6.653877455309462e-6,1.3955737132573826e-5,2.4828926992410852e-5,7.951464262143873e-6,4.269611749971536e-5,0
53019,0,2.365379175012513e-7,0,2.6504880873812913e-5,0,3.195927961653126e-6
53021,8.259985806591055e-6,1.655765422508759e-5,9.727497424423977e-5,6.758744622822293e-5,6.777161507891327e-5,1.4275144895383962e-4
53023,0,0,1.0883913202152702e-5,0,0,0
53025,4.8642138638814e-5,1.277304754506757e-5,6.462323463778166e-5,2.8890320152456073e-4,6.573846662654587e-5,2.4502114372673963e-5
53027,1.032498225823882e-5,5.4403721025287796e-5,1.1428108862260337e-4,6.626220218453228e-5,6.43830343249676e-5,2.5567423693225006e-5
53029,5.873767684686973e-5,1.1377473831810187e-4,7.224197387928856e-4,3.034808860051579e-4,1.2334433944362214e-4,2.061373535266266e-4
53031,2.294440501830849e-5,1.3955737132573826e-5,4.557638653401444e-5,7.288842240298551e-5,0,1.4914330487714587e-5
53033,0.024029445931624295,0.027723426620734157,0.017107130697771075,0.027726755882095687,0.02250153163850078,0.02444778359732586
53035,1.7529525433987686e-4,2.4883788921131636e-4,0.0024934364901556707,0.0016804094473997387,4.310274719018884e-4,5.491669547440622e-4
53037,2.294440501830849e-6,2.6019170925137643e-5,3.333198418159265e-5,1.4047586863120842e-4,3.7274388293402296e-5,4.634095544397032e-5
53039,7.112765555675631e-6,6.623061690035036e-6,4.421589738374535e-6,5.8310737922388405e-5,0,0
53041,2.6156621720871676e-5,6.764984440535787e-5,5.033809855995625e-5,2.6504880873812914e-6,1.158894617849417e-4,9.641049350986929e-5
53043,2.2944405018308487e-7,1.0407668370055057e-5,1.1224035489719975e-5,1.7228172567978392e-5,0,4.793891942479689e-6
53045,2.0420520466294555e-5,1.84499575650976e-5,6.0541767186974405e-5,7.023793431560421e-5,4.337383365050449e-5,9.108394690711409e-5
53047,0,9.461516700050052e-7,3.673320705726537e-5,5.8310737922388405e-5,3.659667214261317e-5,0
53049,6.424433405126376e-6,2.1761488410115117e-5,7.822812614047255e-6,8.216513070882003e-5,4.066296904734796e-6,1.3849021167163544e-5
53051,0,0,1.4625258365392694e-5,5.8310737922388405e-5,0,0
53053,6.509327703694118e-4,0.0010424226024280145,0.005579366005253529,0.00474039794428144,0.008319643467087393,0.004161630860732645
53055,4.5888810036616974e-7,1.821341964759635e-5,1.3264769215123606e-5,2.9155368961194203e-5,2.304234912683051e-5,4.2612372822041674e-6
53057,2.8909950323068696e-5,1.452342813457683e-4,3.8773940782669e-4,2.5709734447598525e-4,1.1792261023730909e-4,5.006953806589897e-5
53059,0,1.7740343812593846e-5,1.2924646927556333e-5,5.0359273660244534e-5,1.0843458412626122e-5,0
53061,0.0054577856217050405,0.0031804888387218246,0.005290942305396482,0.005426874358913194,0.009194575017756163,0.007454501970555916
53063,1.7804858294207386e-4,3.018223827315966e-4,7.071142358523584e-4,0.0013530741686081493,5.143865584489517e-4,0.0014589411144946519
53065,0,6.149985855032533e-6,2.312831555457449e-5,7.81893985777481e-5,4.4051549801293626e-5,1.704494912881667e-5
53067,1.833257960962848e-4,4.08500983524661e-4,0.0014917763532700547,0.0012033215916711062,0.0019694431341932194,0.001815819736879251
53069,0,1.3955737132573826e-5,3.4012228756727193e-6,2.2529148742740974e-5,1.6942903769728318e-5,0
53071,2.202662881757615e-5,7.663828527040542e-5,7.7547881565338e-5,9.541757114572648e-5,9.149168035653291e-5,4.634095544397032e-5
53073,5.94718978074556e-4,5.18727653080244e-4,3.7277402717373004e-4,4.386557784616037e-4,5.089648292426386e-4,7.808717319639137e-4
53075,1.654291601820042e-4,4.08500983524661e-4,1.1292059947233428e-4,1.219224520195394e-4,1.8908280607016803e-4,8.14961630221547e-5
53077,2.2714960968125403e-5,5.771525187030531e-5,4.775316917444498e-4,1.484273328933523e-4,1.5790786313386792e-4,2.4981503566921933e-4
22001,6.194989354943292e-6,6.859599607536287e-6,6.802445751345439e-7,0,0,1.9708222430194274e-5
22003,0,0,6.802445751345439e-7,1.2722342819430197e-4,3.3885807539456636e-6,0
22005,6.67682186032777e-5,3.0513391357661417e-5,3.537271790699628e-5,1.1794671988846747e-4,1.3554323015782653e-6,3.398336732557824e-4
22007,1.835552401464679e-6,0,0,0,0,4.2612372822041676e-5
22009,1.3766643010985094e-6,1.1353820040060062e-5,5.135846542265806e-5,7.951464262143873e-6,2.033148452367398e-6,1.9708222430194274e-5
22011,8.718873906957225e-6,2.365379175012513e-6,3.435235104429446e-5,1.3252440436906457e-6,1.3554323015782654e-5,3.195927961653126e-6
22013,4.5888810036616974e-7,0,6.802445751345439e-7,1.3252440436906457e-6,0,0
22015,7.938764136334736e-5,3.2169156780170175e-5,2.1869863090575586e-4,2.8360222534979816e-4,2.2500176206199205e-4,2.418252157650865e-4
22017,8.925373552122001e-5,1.2134395167814191e-4,2.8570272155650843e-4,1.5902928524287746e-5,1.097900164278395e-4,2.796436966446485e-4
22019,2.608778850581675e-4,3.264223261517268e-5,2.312831555457449e-5,8.879135092727325e-5,3.253037523787837e-5,1.9708222430194275e-4
22025,0,0,2.3808560129709035e-6,0,0,0
22027,0,0,3.0611005881054474e-6,0,0,0
22029,9.177762007323396e-6,0,0,0,0,5.326546602755209e-7
22031,0,0,1.3604891502690877e-6,0,3.3885807539456636e-6,2.4502114372673963e-5
22033,6.192694914441461e-4,6.209120334407846e-4,6.060979164448786e-4,4.850393199907763e-4,3.9849709666401e-4,0.002504009557955224
22037,0,0,3.4012228756727193e-6,3.710683322333808e-5,1.3554323015782654e-5,0
22039,7.801097706224886e-6,0,0,0,2.1009200674463112e-5,0
22041,1.3766643010985094e-6,0,0,0,0,2.0240877090469795e-5
22043,0,8.751902947546297e-6,0,0,6.777161507891327e-7,0
22045,1.835552401464679e-6,2.1761488410115117e-5,1.1904280064854518e-5,0,3.3885807539456636e-6,7.457165243857294e-5
22047,1.1472202509154245e-6,0,0,0,0,2.6632733013776048e-6
22049,0,2.365379175012513e-7,3.0611005881054474e-6,0,0,2.6632733013776048e-6
22051,0.00030997891179734767,7.327944684188764e-4,4.445398298504244e-4,3.5914113584016496e-4,1.9314910297490282e-4,0.0047944245971399645
22053,4.5888810036616974e-7,0,0,0,0,0
22055,4.451214573551847e-4,1.3175162004819697e-4,9.013240620532706e-5,5.433500579131647e-5,1.0030199031679164e-4,6.951143316595548e-4
22057,1.032498225823882e-5,7.5692133600400414e-6,1.598574751566178e-5,6.228647005346034e-5,4.608469825366102e-5,8.309412700298127e-5
22059,2.294440501830849e-6,0,4.48961419588799e-5,0,0,0
22061,9.636650107689565e-6,2.6728784677641395e-5,1.224440235242179e-5,3.5781589179647434e-5,4.2018401348926224e-5,7.61696164193995e-5
22063,1.743774781391445e-5,9.059402240297925e-5,4.285540823347626e-5,2.2529148742740974e-5,3.591895599182403e-5,2.4342317974591308e-4
22067,0,1.2536509627566318e-5,1.9727092678901774e-5,1.3252440436906457e-6,0,0
22069,1.4454975161534348e-5,2.0815336740110114e-5,3.4012228756727193e-7,0,2.6430929880776176e-5,1.171840252606146e-5
22071,3.1755056545338945e-4,4.1843557605971354e-4,2.5611208253815574e-4,3.3528674305373336e-4,2.676978795617074e-4,0.002834255447326047
